#
#
# US Geological Survey
# retrieved: 2023-05-15 17:14:31 -04:00	(caas01)
#
# The Site File stores location and general information about groundwater,
# surface water, and meteorological sites
# for sites in USA.
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://waterservices.usgs.gov/rest/Site-Service.html
#
# Contact:   gs-w_support_nwisweb@usgs.gov
#
# The following selected fields are included in this output:
#
#  agency_cd       -- Agency
#  site_no         -- Site identification number
#  station_nm      -- Site name
#  site_tp_cd      -- Site type
#  dec_lat_va      -- Decimal latitude
#  dec_long_va     -- Decimal longitude
#  coord_acy_cd    -- Latitude-longitude accuracy
#  dec_coord_datum_cd -- Decimal Latitude-longitude datum
#  alt_va          -- Altitude of Gage/land surface
#  alt_acy_va      -- Altitude accuracy
#  alt_datum_cd    -- Altitude datum
#  huc_cd          -- Hydrologic unit code
#
agency_cd	site_no	station_nm	site_tp_cd	dec_lat_va	dec_long_va	coord_acy_cd	dec_coord_datum_cd	alt_va	alt_acy_va	alt_datum_cd	huc_cd
USGS	06614000	NORTH FORK NORTH PLATTE RIVER NEAR WALDEN, CO.	ST	40.7277538	-106.411975	F	NAD83	 7972.23	 15	NGVD29	10180001
USGS	06614500	NORTH PLATTE RIVER NEAR COWDREY, CO.	ST	40.86386328	-106.3547499	F	NAD83	 7880.00	 15	NGVD29	10180001
USGS	06614800	MICHIGAN RIVER NEAR CAMERON PASS, CO	ST	40.49609409	-105.8650119	F	NAD83	 10390	 15	NGVD29	10180001
USGS	06615000	SOUTH FORK MICHIGAN RIVER NEAR GOULD, CO	ST	40.46220485	-106.008629	F	NAD83	 9274	 15	NGVD29	10180001
USGS	06615500	MICHIGAN RIVER NEAR LINDLAND, CO.	ST	40.5535921	-106.0416849	F	NAD83	 8734.28	 15	NGVD29	10180001
USGS	06616000	NORTH FORK MICHIGAN RIVER NEAR GOULD, CO.	ST	40.5494257	-106.0211287	F	NAD83	 8793.00	 15	NGVD29	10180001
USGS	06616500	MICHIGAN R AT HAWORTH SCHOOL NEAR LINDLAND, CO.	ST	40.6127575	-106.0850192	F	NAD83	 8495.00	 15	NGVD29	10180001
USGS	06617000	OWL CREEK NEAR LINDLAND, CO.	ST	40.5713689	-106.1289101	F	NAD83	 7870.00	 15	NGVD29	10180001
USGS	06617100	MICHIGAN RIVER AT WALDEN, CO.	ST	40.7410876	-106.2794704	F	NAD83	 8044.87	 15	NGVD29	10180001
USGS	06617500	ILLINOIS RIVER NEAR RAND, CO.	ST	40.46248127	-106.1769682	F	NAD83	 8550.93	 15	NGVD29	10180001
USGS	06618000	WILLOW CREEK NEAR RAND, CO.	ST	40.46970305	-106.2175251	F	NAD83	 8600.00	 15	NGVD29	10180001
USGS	06618300	ILLINOIS RIVER BLW ISH BALDWIN DITCH NR WALDEN, CO	ST	40.5755346	-106.241692	F	NAD83	 8295.00	 10	NGVD29	10180001
USGS	06618400	ILLINOIS RIVER ABOVE POTTER CREEK NR WALDEN, CO	ST	40.70894444	-106.2769444	1	NAD83	 8065	4.3	NAVD88	10180001
USGS	06618480	ILLINOIS RIVER BLW POTTER CREEK NR WALDEN, CO	ST	40.7085881	-106.2803039	F	NAD83	 8070	 10	NGVD29	10180001
USGS	06618500	ILLINOIS CREEK AT WALDEN, CO.	ST	40.72636556	-106.2905819	F	NAD83	 8038.80	 15	NGVD29	10180001
USGS	06619000	MICHIGAN RIVER NEAR COWDREY, CO.	ST	40.86164125	-106.3372492	F	NAD83	 7878.28	 15	NGVD29	10180001
USGS	06619400	CANADIAN RIVER NEAR LINDLAND, CO.	ST	40.69525638	-106.0661287	F	NAD83	 8150.00	 15	NGVD29	10180001
USGS	06619415	BUSH DRAW NEAR WALDEN, CO.	ST	40.74275544	-106.0955739	F	NAD83	 8070.00	 15	NGVD29	10180001
USGS	06619420	WILLIAMS DRAW NEAR WALDEN, CO	ST	40.73831094	-106.1141858	F	NAD83	 8110.00	 15	NGVD29	10180001
USGS	06619450	CANADIAN RIVER NEAR BROWNLEE, CO.	ST	40.80803159	-106.2364125	F	NAD83	 7930.00	 15	NGVD29	10180001
USGS	06619500	CANADIAN RIVER AT COWDREY, CO.	ST	40.86303036	-106.3114149	F	NAD83	 7869.54	 15	NGVD29	10180001
USGS	06620000	NORTH PLATTE RIVER NEAR NORTHGATE, CO	ST	40.93663889	-106.3391944	S	NAD83	 7810.39	0.1	NGVD29	10180001
USGS	06657500	LARAMIE RIVER NEAR GLENDEVEY, CO	ST	40.8001111	-105.8786389	S	NAD83	 8230	 15	NGVD29	10180010
USGS	06658000	MCINTYRE CREEK AT GLENEYRE, CO.	ST	40.8802553	-105.9466758	T	NAD83	 7985.00	 40	NGVD29	10180010
USGS	06659580	SAND CREEK AT COLORADO-WYOMING STATE LINE	ST	40.99365	-105.7597028	5	NAD83	 7580	 10	NGVD29	10180010
USGS	06693800	MOSQUITO CREEK NEAR ALMA, CO	ST	39.2699896	-106.0511297	F	NAD83	 10220	 10	NGVD29	10190001
USGS	06693980	MIDDLE FORK SOUTH PLATTE RIVER AB FAIRPLAY, CO.	ST	39.2366568	-106.0291847	F	NAD83	10050.00	 15	NGVD29	10190001
USGS	06694100	MIDDLE FORK SOUTH PLATTE RIVER NR HARTSEL, CO.	ST	39.0222146	-105.7586185	F	NAD83	 8796.00	 15	NGVD29	10190001
USGS	06694400	SOUTH FORK SOUTH PLATTE RIVER AB FAIRPLAY, CO.	ST	39.082493	-106.04835	F	NAD83	 9470.00	 15	NGVD29	10190001
USGS	06694700	FOURMILE CREEK NEAR FAIRPLAY, CO.	ST	39.1844355	-106.0636293	F	NAD83	10250.00	 15	NGVD29	10190001
USGS	06694920	SO PLATTE RIVER AB SPINNEY RES NR HARTSEL CO	ST	38.9974925	-105.6816714	F	NAD83	 8695.00	 15	NGVD29	10190001
USGS	06695000	S PLATTE RIV AB 11-MILE CANYON RES, NR HARTSEL, CO	ST	38.96749238	-105.58139	F	NAD83	 8612.83	 15	NGVD29	10190001
USGS	06695500	ELEVENMILE CANYON RE NEAR LAKE GEORGE, CO.	LK	38.90526997	-105.4755522	F	NAD83				10190001
USGS	06696000	SOUTH PLATTE RIVER NEAR LAKE GEORGE, CO.	ST	38.90526996	-105.4733299	F	NAD83	 8458.00	 15	NGVD29	10190001
USGS	06696200	SOUTH PLATTE RIVER AT LAKE GEORGE, CO.	ST	38.98638079	-105.3636059	F	NAD83				10190001
USGS	06696980	TARRYALL CREEK AT UPPER STATION NEAR COMO, CO	ST	39.33943296	-105.9116813	F	NAD83	 9935	 15	NGVD29	10190001
USGS	06697100	TARRYALL CREEK BLW PARK GULCH NR COMO, CO	ST	39.28165524	-105.7875114	S	NAD83	 9260	 20	NGVD29	10190001
USGS	06697200	FRENCH CREEK NEAR JEFFERSON,COLORADO	ST	39.4149877	-105.8902912	R	NAD83				10190001
USGS	06697450	MICHIGAN CREEK ABOVE JEFFERSON, CO.	ST	39.358877	-105.8414011	F	NAD83	 9521.00	 15	NGVD29	10190001
USGS	06698000	JEFFERSON CREEK NEAR JEFFERSON, CO.	ST	39.3924861	-105.8105722	5	NAD83	 9600	 15	NGVD29	10190001
USGS	06698500	TARRYALL CREEK NEAR JEFFERSON, CO.	ST	39.2949885	-105.7186202	F	NAD83	 9050.00	 15	NGVD29	10190001
USGS	06699000	ROCK CREEK NEAR JEFFERSON, CO	ST	39.29144444	-105.6976111	5	NAD83	 9037	 15	NGVD29	10190001
USGS	06699005	TARRYALL CREEK BELOW ROCK CREEK NEAR JEFFERSON, CO	ST	39.28693314	-105.6958417	F	NAD83				10190001
USGS	06699500	TARRYALL CREEK NEAR LAKE GEORGE, CO.	ST	39.08082468	-105.4166643	F	NAD83	 8250.00	 15	NGVD29	10190001
USGS	06700000	SOUTH PLATTE RIVER ABOVE CHEESMAN LAKE, CO.	ST	39.16276858	-105.3102732	F	NAD83	 6845.86	 15	NGVD29	10190002
USGS	06700500	GOOSE CREEK ABOVE CHEESMAN LAKE, CO.	ST	39.20887938	-105.3036069	F	NAD83	 6910.00	 15	NGVD29	10190002
USGS	06701000	CHEESMAN LAKE NEAR DECKERS, CO.	LK	39.20721275	-105.272217	F	NAD83				10190002
USGS	06701500	SOUTH PLATTE RIVER BELOW CHEESMAN LAKE, CO	ST	39.20915718	-105.2677725	F	NAD83	 6609.29	 15	NGVD29	10190002
USGS	06701550	FOURMILE CREEK ABOVE MOUTH NEAR DECKERS, CO	ST	39.230546	-105.2252713	F	NAD83	 6740	 20	NGVD29	10190002
USGS	06701620	TROUT CREEK BLW FERN CR NR WESTCREEK, CO.	ST	39.16749104	-105.1222112	F	NAD83	 7440	 20	NGVD29	10190002
USGS	06701700	WEST CR. ABV SHREWSBURY GULCH NR WESTCREEK CO	ST	39.145425	-105.1600111	1	NAD83	 7512	4.3	NAVD88	10190002
USGS	06701900	SOUTH PLATTE RIVER BLW BRUSH CRK NEAR TRUMBULL, CO	ST	39.25999025	-105.2219379	F	NAD83	 6380	 10	NGVD29	10190002
USGS	06701970	SPRING CREEK ABOVE MOUTH NEAR SOUTH PLATTE, CO	ST	39.39360037	-105.1841572	F	NAD83	 6320	 20	NGVD29	10190002
USGS	06702000	S PLATTE R AB NORTH FORK AT SOUTH PLATTE, CO.	ST	39.40610028	-105.171101	F	NAD83	 6080.00	 15	NGVD29	10190002
USGS	06702500	NORTH FORK SOUTH PLATTE RIVER AT GRANT, CO.	ST	39.45915449	-105.6641716	F	NAD83	 8575.73	 15	NGVD29	10190002
USGS	06704500	DUCK CREEK NEAR GRANT COLORADO	ST	39.5302648	-105.7311175	S	NAD83	 9770	 20	NGVD29	10190002
USGS	06705500	GENEVA CREEK AT GRANT, CO.	ST	39.4722098	-105.6822276	F	NAD83	 8760	 20	NGVD29	10190002
USGS	06706000	NF SOUTH PLATTE R BELOW GENEVA C, AT GRANT, CO.	ST	39.4572101	-105.6586159	F	NAD83	 8560.81	 15	NGVD29	10190002
USGS	06706350	WANDCREST GULCH NR PINE, CO.	ST	39.41110026	-105.362496	F	NAD83	 6905	 10	NGVD29	10190002
USGS	06706400	N.F. SOUTH PLATTE RIVER ABOVE ELK CRK AT PINE, CO	ST	39.4074891	-105.3191615	F	NAD83	 6720	 10	NGVD29	10190002
USGS	06706500	NORTH FORK SOUTH PLATTE RIVER AT PINE, CO.	ST	39.406378	-105.315828	F	NAD83	 6710.00	 15	NGVD29	10190002
USGS	06706600	MILLER GULCH NR BUFFALO CREEK, CO.	ST	39.39193365	-105.2847162	F	NAD83	 6675	 10	NGVD29	10190002
USGS	06706800	BUFFALO CREEK AT MOUTH AT BUFFALO CREEK	ST	39.3908225	-105.2713825	F	NAD83	 6630	 20	NGVD29	10190002
USGS	06707000	NF SOUTH PLATTE RIVER AT SOUTH PLATTE, CO.	ST	39.408878	-105.1758234	F	NAD83	 6090.55	 15	NGVD29	10190002
USGS	06707500	SOUTH PLATTE RIVER AT SOUTH PLATTE, CO	ST	39.4091558	-105.1699899	F	NAD83	 6078.43	 15	NGVD29	10190002
USGS	06707525	SOUTH PLATTE RIVER ABV STRONTIA SPGS RESERVOIR, CO	ST	39.41641667	-105.1510556	F	NAD83	5997	1.6	NAVD88	10190002
USGS	06708000	SOUTH PLATTE RIVER AT WATERTON, CO.	ST	39.48832188	-105.0927643	F	NAD83	 5484.43	 15	NGVD29	10190002
USGS	06708500	DEER CREEK NEAR LITTLETON, CO	ST	39.54887706	-105.1335985	F	NAD83	 5700	 20	NGVD29	10190002
USGS	06708520	DEER CREEK ABOVE CHATFIELD LAKE, CO.	ST	39.5458215	-105.0866526	F	NAD83	 5442.00	 15	NGVD29	10190002
USGS	06708550	MASSEY DRAW ABOVE CHATFIELD LAKE, CO.	ST	39.55582146	-105.0719298	F	NAD83	 5452.00	 15	NGVD29	10190002
USGS	06708600	WEST PLUM CREEK NEAR PERRY PARK, CO	ST	39.2594722	-104.9519028	S	NAD83	 6340	 10	NGVD29	10190002
USGS	06708690	WEST PLUM CREEK AT SEDALIA, CO	ST	39.42927778	-104.9677778	1	NAD83	 5763	4.3	NAVD88	10190002
USGS	06708750	EAST PLUM CR AT CASTLE ROCK, COLO.	ST	39.3844342	-104.8622014	F	NAD83				10190002
USGS	06708800	EAST PLUM CR ABV HASKINS GULCH NR CASTLE ROCK, CO	ST	39.423	-104.9046111	5	NAD83	5943.55	.08	NAVD88	10190002
USGS	06709000	PLUM CREEK NEAR SEDALIA, CO.	ST	39.43832246	-104.9830387	M	NAD83	 5720	 10	NGVD29	10190002
USGS	06709500	PLUM CREEK NEAR LOUVIERS, CO.	ST	39.48443309	-105.0024836	F	NAD83	 5585.00	 15	NGVD29	10190002
USGS	06709530	PLUM CREEK AT TITAN ROAD NEAR LOUVIERS, CO	ST	39.50736944	-105.0244667	5	NAD83	5522.61	.10	NAVD88	10190002
USGS	06709600	CHATFIELD LAKE NEAR LITTLETON, CO.	LK	39.55721034	-105.0580405	F	NAD83				10190002
USGS	06709610	SOUTH PLATTE RIVER BELOW CHATFIELD LAKE, CO.	ST	39.5622103	-105.057207	F	NAD83	 5390	 15	NGVD29	10190002
USGS	06709740	LEE GULCH AT LITTLETON, CO	ST	39.5961111	-105.0160278	5	NAD83	 5365	 10	NGVD29	10190002
USGS	06709910	DUTCH CR AT PLATTE CANYON DRIVE NEAR LITTLETON, CO	ST	39.6001111	-105.0419222	S	NAD83	 5360	 20	NGVD29	10190002
USGS	06709995	LITTLES CREEK AT LITTLETON CO.	ST	39.61220998	-105.0197055	F	NAD83				10190002
USGS	06710000	SOUTH PLATTE RIVER AT LITTLETON, CO.	ST	39.6188766	-105.0191499	F	NAD83	 5304.36	 15	NGVD29	10190002
USGS	06710150	BIG DRY CREEK BELOW C-470 AT HIGHLANDS RANCH, CO	ST	39.5633216	-104.927758	R	NAD83	 5675	 10	NGVD29	10190002
USGS	06710200	BIG DRY CREEK TRIBUTARY AT LITTLETON, CO.	ST	39.5960991	-104.9522032	F	NAD83				10190002
USGS	06710225	BIG DRY C TRIB AT EASTER ST., NR LITTLETON, CO.	ST	39.58804359	-104.9560923	F	NAD83	 5530.00	 15	NGVD29	10190002
USGS	06710245	SOUTH PLATTE RIVER AT UNION AVE AT ENGLEWOOD, CO	ST	39.6310987	-105.0144274	S	NAD83	 5292.00	 .5	NGVD29	10190002
USGS	06710247	SOUTH PLATTE RIVER BELOW UNION AVE, AT ENGLEWOOD,C	ST	39.6324876	-105.014983	F	NAD83	 5290	 20	NGVD29	10190002
USGS	06710250	SOUTH PLATTE RIVER TRIBUTARY AT ENGLEWOOD, CO.	ST	39.6347098	-104.9947045	F	NAD83				10190002
USGS	06710350	BEAR CREEK NEAR EVERGREEN, CO.	ST	39.636377	-105.3480488	F	NAD83	 7150.00	 15	NGVD29	10190002
USGS	06710385	BEAR CREEK ABOVE EVERGREEN, CO	ST	39.63316667	-105.3369444	S	NAD83	 7080	 10	NGVD29	10190002
USGS	06710400	CUB CREEK AT EVERGREEN, CO	ST	39.6305436	-105.3216592	F	NAD83	 7040	 15	NGVD29	10190002
USGS	06710500	BEAR CREEK AT MORRISON, CO	ST	39.6530433	-105.1958219	F	NAD83	 5780.43	 15	NGVD29	10190002
USGS	06710600	MOUNT VERNON CREEK NEAR MORRISON, CO.	ST	39.6802654	-105.1977662	F	NAD83	 6095.00	 15	NGVD29	10190002
USGS	06710605	BEAR CREEK ABOVE BEAR CREEK LAKE NEAR MORRISON, CO	ST	39.65202778	-105.17325	5	NAD83	 5645	 20	NGVD29	10190002
USGS	06710610	ROONEY GULCH AT ROONEY RANCH, NEAR MORRISON, CO.	ST	39.6908209	-105.1927659	F	NAD83	 5985.00	 15	NGVD29	10190002
USGS	06710611	 ROONEY R. F. SIMULATION	AT	39.69054314	-105.1927659	F	NAD83				10190002
USGS	06710990	PARMALEE GULCH AT MOUTH, AT INDIAN HILLS, CO	ST	39.61582127	-105.2322122	F	NAD83	 6740	 15	NGVD29	10190002
USGS	06710992	TURKEY CREEK NEAR INDIAN HILLS, CO	ST	39.6174879	-105.2238786	R	NAD83	 6620	 20	NGVD29	10190002
USGS	06710995	TURKEY CR. AT MOUTH OF CANYON, NR. MORRISON, CO	ST	39.62026566	-105.1952666	F	NAD83	 6040	  5	NGVD29	10190002
USGS	06711000	TURKEY CREEK NEAR MORRISON, CO.	ST	39.63554334	-105.1685989	F	NAD83	 5717.54	 15	NGVD29	10190002
USGS	06711040	TURKEY CREEK ABOVE BEAR CREEK LAKE NEAR MORRISON C	ST	39.6407083	-105.15935	T	NAD83	 5654	1.6	NAVD88	10190002
USGS	06711100	BEAR CREEK LAKE AT LAKEWOOD, CO.	LK	39.6552654	-105.1355422	F	NAD83				10190002
USGS	06711105	BEAR CREEK BELOW BEAR CREEK LAKE, CO.	ST	39.65720986	-105.1335977	F	NAD83	 5490.00	 15	NGVD29	10190002
USGS	06711305	WEAVER CREEK NEAR LAKEWOOD. CO	ST	39.63693217	-105.1302644	S	NAD83	 5630	 20	NGVD29	10190002
USGS	06711450	BEAR CREEK TRIBUTARY AT DENVER, CO	ST	39.6538764	-105.0466505	F	NAD83	 5330	 15	NGVD29	10190002
USGS	06711500	BEAR CREEK AT MOUTH AT SHERIDAN, CO	ST	39.6522097	-105.033039	F	NAD83	 5295	 15	NGVD29	10190002
USGS	06711515	LITTLE DRY CREEK NR ARAPAHOE RD AT CENTENNIAL, CO	ST	39.5937361	-104.9065	5	NAD83	 5600	 20	NGVD29	10190002
USGS	06711535	WILLOW CREEK AT DRY CR. RD. NEAR ENGLEWOOD, CO	ST	39.580266	-104.9122018	F	NAD83	 5605	 10	NGVD29	10190002
USGS	06711545	LITTLE DRY CREEK AT GREENWOOD VILLAGE, CO	ST	39.61721007	-104.9527586	S	NAD83	 5427	  5	NGVD29	10190002
USGS	06711555	LITTLE DRY CREEK ABOVE ENGLEWOOD, CO	ST	39.6491542	-104.9788705	F	NAD83	 5420	 20	NGVD29	10190002
USGS	06711565	SOUTH PLATTE RIVER AT ENGLEWOOD, CO.	ST	39.66498738	-105.004149	M	NAD83	 5250	 10	NGVD29	10190002
USGS	06711570	HARVARD GULCH AT COLORADO BLVD. AT DENVER, CO	ST	39.66920278	-104.9425083	S	NAD83	 5400	 10	NGVD29	10190002
USGS	06711572	HARVARD GULCH BLW. UNIVERSITY BLVD. AT DENVER, CO	ST	39.6694361	-104.9599306	S	NAD83	 5350	 10	NGVD29	10190002
USGS	06711575	HARVARD GULCH AT HARVARD PARK AT DENVER, CO	ST	39.6717222	-104.9770278	S	NAD83	 5320	 15	NGVD29	10190002
USGS	06711580	HARVARD GULCH TRIBUTARY AT ENGLEWOOD, CO.	ST	39.65943195	-104.9716479	F	NAD83				10190002
USGS	06711585	ASBURY PARK STORM DRAIN AT DENVER, CO.	FA-STS	39.6810984	-105.0122048	F	NAD83	 5341.00	 15	NGVD29	10190002
USGS	06711586	ASBURY PARK STRM DR AT ASBURY AVE AT DENVER, CO.	ST	39.6808206	-105.011927	F	NAD83	 5334.00	 15	NGVD29	10190002
USGS	06711590	SOUTH PLATTE RIVER AT FLORIDA AVE AT DENVER, CO.	ST	39.6897094	-104.9997043	F	NAD83	 5230.00	 15	NGVD29	10190002
USGS	06711600	SANDERSON GULCH TRIBUTARY AT LAKEWOOD, CO	ST	39.68859849	-105.0822069	F	NAD83	 5515	 15	NGVD29	10190002
USGS	06711609	SANDERSON GULCH AT NAVAJO ST. AT DENVER, CO	ST	39.69248719	-105.0038711	F	NAD83				10190002
USGS	06711610	SANDERSON GULCH AT MOUTH, AT DENVER, CO.	ST	39.6899872	-104.9997043	F	NAD83	 5235.00	 15	NGVD29	10190002
USGS	06711618	WEIR GULCH UPSTREAM FROM 1ST AVE. AT DENVER, CO	ST	39.7172472	-105.0420111	5	NAD83	 5295	 10	NGVD29	10190002
USGS	06711622	WEIR GULCH AT MOUTH, AT DENVER, CO.	ST	39.73109808	-105.0183157	F	NAD83	 5195.00	 15	NGVD29	10190002
USGS	06711635	NORTH AVENUE STORM DRAIN AT DFC AT LAKEWOOD, CO.	FA-QC	39.7224873	-105.1302637	F	NAD83	 5688.00	 15	NGVD29	10190002
USGS	06711637	NORTH AVE STRM DR AT DFC N AVE, AT LAKEWOOD, CO.	FA-STS	39.72276507	-105.127208	F	NAD83	 5640.43	 15	NGVD29	10190002
USGS	06711642	MCINTYRE GULCH NO. 1 AT DFC AT LAKEWOOD, CO.	AT	39.71470956	-105.1294304	F	NAD83				10190002
USGS	06711645	MCINTYRE GULCH NO. 2 AT DFC AT LAKEWOOD, CO.	AT	39.71748728	-105.1099853	F	NAD83				10190002
USGS	06711650	LAKEWOOD GULCH TRIBUTARY AT LAKEWOOD, CO	ST	39.70394444	-105.11	5	NAD83	 5615	 15	NGVD29	10190002
USGS	06711700	DRY GULCH AT LAKEWOOD, CO	ST	39.74137604	-105.1124852	S	NAD83	 5555	 10	NGVD29	10190002
USGS	06711770	DRY GULCH AT DENVER, CO	ST	39.734375	-105.0395556	F	NAD83	 5250	 20	NGVD29	10190002
USGS	06711780	LAKEWOOD GULCH AT DENVER, CO	ST	39.73519444	-105.0313611	5	NAD83	 5220	 15	NGVD29	10190002
USGS	06711800	LAKEWOOD GULCH AT MOUTH, AT DENVER, CO.	ST	39.73720916	-105.023038	F	NAD83	 5195.00	 15	NGVD29	10190002
USGS	06711820	SLOANS LAKE SOUTH TRIBUTARY AT DENVER, CO	ST	39.7455425	-105.0583169	F	NAD83				10190002
USGS	06712000	CHERRY CREEK NEAR FRANKTOWN, CO.	ST	39.3558234	-104.7633092	F	NAD83	 6150.00	 15	NGVD29	10190003
USGS	06712440	HAPPY CANYON CREEK AB JORDAN ROAD NR AURORA, CO.	ST	39.5688775	-104.8060868	F	NAD83	 5721.00	 15	NGVD29	10190003
USGS	06712450	CHERRY CREEK AT ARAPAHOE ROAD, NEAR AURORA, CO.	ST	39.59471065	-104.8124757	F	NAD83	 5625.81	 15	NGVD29	10190003
USGS	06712495	PINEY CREEK AT PARKER ROAD, NEAR AURORA, CO.	ST	39.60859945	-104.810531	F	NAD83	 5627.00	 15	NGVD29	10190003
USGS	06712500	CHERRY CREEK NEAR MELVIN, CO	ST	39.6049883	-104.8224759	F	NAD83	 5608.21	 15	NGVD29	10190003
USGS	06712850	CHERRY CREEK ABOVE CHERRY CREEK LAKE, CO.	ST	39.62471038	-104.8341429	F	NAD83				10190003
USGS	06712855	CHERRY CREEK TRIBUTARY NO. 1 NEAR AURORA, CO	ST	39.63082148	-104.8255314	F	NAD83	 5615	 15	NGVD29	10190003
USGS	06712860	QUINCY AVE STORM DRAIN NR AURORA, CO.	FA-STS	39.633877	-104.8308093	F	NAD83	 5660.00	 15	NGVD29	10190003
USGS	06712950	LONE TREE CREEK AT MOUTH, NEAR AURORA, CO.	ST	39.6147104	-104.8410877	F	NAD83	 5580.00	 15	NGVD29	10190003
USGS	06712960	COTTONWOOD CREEK ABOVE CHERRY CREEK LAKE, CO	ST	39.6247103	-104.8494212	F	NAD83	 5550	 15	NGVD29	10190003
USGS	06712990	CHERRY CREEK LAKE NEAR DENVER, CO.	LK	39.65082126	-104.8541434	F	NAD83				10190003
USGS	06713000	CHERRY CREEK BELOW CHERRY CREEK LAKE, CO	ST	39.65359899	-104.8630326	M	NAD83	 5487.51	 10	NGVD29	10190003
USGS	06713010	CHERRY KNOLLS STORM DRAIN AT DENVER, CO.	FA-STS	39.6494323	-104.8802555	F	NAD83	 5540.00	 15	NGVD29	10190003
USGS	06713300	CHERRY CREEK AT GLENDALE, CO	ST	39.7060984	-104.9374795	M	NAD83	 5320.00	 10	NGVD29	10190003
USGS	06713500	CHERRY CREEK AT DENVER, CO.	ST	39.74248685	-104.9999817	M	NAD83	5189.79	.24	NAVD88	10190003
USGS	06714000	SOUTH PLATTE RIVER AT DENVER, CO.	ST	39.75945556	-105.0040028	F	NAD83	5157.64	15	NGVD29	10190003
USGS	06714100	THIRTY-SIXTH STREET STORM SEWER AT DENVER, CO.	FA-STS	39.77304217	-104.9797029	F	NAD83				10190003
USGS	06714130	SOUTH PLATTE RIVER AT 50TH AVENUE AT DENVER, CO.	ST	39.7869309	-104.9749804	F	NAD83	 5133.00	 15	NGVD29	10190003
