#
#
# US Geological Survey
# retrieved: 2023-05-15 17:17:55 -04:00	(caas01)
#
# The Site File stores location and general information about groundwater,
# surface water, and meteorological sites
# for sites in USA.
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://waterservices.usgs.gov/rest/Site-Service.html
#
# Contact:   gs-w_support_nwisweb@usgs.gov
#
# The following selected fields are included in this output:
#
#  agency_cd       -- Agency
#  site_no         -- Site identification number
#  station_nm      -- Site name
#  site_tp_cd      -- Site type
#  dec_lat_va      -- Decimal latitude
#  dec_long_va     -- Decimal longitude
#  coord_acy_cd    -- Latitude-longitude accuracy
#  dec_coord_datum_cd -- Decimal Latitude-longitude datum
#  alt_va          -- Altitude of Gage/land surface
#  alt_acy_va      -- Altitude accuracy
#  alt_datum_cd    -- Altitude datum
#  huc_cd          -- Hydrologic unit code
#
agency_cd	site_no	station_nm	site_tp_cd	dec_lat_va	dec_long_va	coord_acy_cd	dec_coord_datum_cd	alt_va	alt_acy_va	alt_datum_cd	huc_cd
USGS	09185800	INDIAN CREEK TUNNEL NEAR MONTICELLO, UTAH	ST	37.8411046	-109.5054004	F	NAD83	 9120.00	 20	NGVD29	14030005
USGS	09186000	INDIAN CREEK NEAR MONTICELLO, UTAH	ST	37.84443774	-109.518734	F	NAD83	 8700.00	 20	NGVD29	14030005
USGS	09186500	INDIAN C AB COTTONWOOD CREEK, NR MONTICELLO, UT	ST	37.9722137	-109.5192888	S	NAD83	 6290.00	 40	NGVD29	14030005
USGS	09187000	COTTONWOOD CREEK NEAR MONTICELLO, UTAH	ST	38.06248946	-109.5742877	F	NAD83	 5340.00	 20	NGVD29	14030005
USGS	09187500	INDIAN CREEK ABV HARTS DRAW, NR MONTICELLO, UT	ST	38.1516546	-109.6256753	F	NAD83	 4920.00	 20	NGVD29	14030005
USGS	09187550	INDIAN CREEK BLW BOGUS POCKET, NR MONTICELLO, UT	ST	38.1516546	-109.6256753	F	NAD83	 4920.00	 20	NGVD29	14030005
USGS	09187650	SALT CR AT CANYONLANDS NATL PARK NR MONTICELLO, UT	ST	38.1180712	-109.7528446	1	NAD83	 5000	  5	NGVD29	14030005
USGS	09217500	BLACKS FORK ABOVE BLACKS FORK RANGER STATION, UT	ST	40.93327966	-110.6034996	S	NAD83				14040107
USGS	09217900	BLACKS FORK NEAR ROBERTSON, WY	ST	40.95902778	-110.5797222	S	NAD83	 8811.3	 10	NGVD29	14040107
USGS	09219500	E Fk Smiths Fk at China Meadows, nr Robertson, WY	ST	40.9333333	-110.4002778	F	NAD83	 9390	 10	NGVD29	14040107
USGS	09225500	GREEN RIVER NEAR LINWOOD, UTAH	ST	40.9666262	-109.5784759	F	NAD83	 5844.64	 20	NGVD29	14040106
USGS	09226500	MIDDLE FORK BEAVER CREEK NEAR LONETREE, WYO.	ST	40.9443932	-110.1793209	F	NAD83	 8450.00	 20	NGVD29	14040106
USGS	09227000	EF BEAVER CREEK NEAR LONETREE, WYOMING	ST	40.9443936	-110.1618207	F	NAD83	 8600.00	 20	NGVD29	14040106
USGS	09227500	WEST FORK BEAVER CREEK NEAR LONETREE, WYOMING	ST	40.94717019	-110.2173767	F	NAD83	 8700.00	 20	NGVD29	14040106
USGS	09228500	BURNT FORK NEAR BURNTFORK, WY	ST	40.9463402	-110.0662645	S	NAD83	 8300	 20	NGVD29	14040106
USGS	09230300	BIRCH SPRING DRAW AT FGNRA BOUNDARY NR MANILA, UT	ST	40.99027778	-109.6545278	5	NAD83	 6060	 10	NGVD29	14040106
USGS	09230500	GREEN RIVER AT FLAMING GORGE, NEAR LINWOOD, UT	ST	40.95134806	-109.6076439	F	NAD83	 5840.00	 20	NGVD29	14040106
USGS	09231000	SHEEP CREEK UPPER CANAL NEAR MANILA, UTAH	ST-CA	40.8991204	-109.9348746	F	NAD83	 9070.00	 20	NGVD29	14040106
USGS	09231200	CARTER CREEK CANAL NEAR MANILA, UTAH	ST-CA	40.88550978	-109.9059854	F	NAD83	 8850.00	 20	NGVD29	14040106
USGS	09231500	SHEEP CREEK LOWER CANAL NEAR MANILA, UTAH	ST-CA	40.89023219	-109.8984853	F	NAD83	 8800.00	 20	NGVD29	14040106
USGS	09232000	SHEEP CREEK NEAR MANILA, UTAH	ST	40.88606539	-109.9034853	F	NAD83	 8680.00	 20	NGVD29	14040106
USGS	09232500	SHEEP CREEK AT MOUTH NEAR MANILA, UTAH	ST	40.9332919	-109.6562573	F	NAD83	 5870.87	 20	NGVD29	14040106
USGS	09233000	CARTER CREEK NEAR MANILA, UTAH	ST	40.83884416	-109.8312619	F	NAD83	 8600.00	 20	NGVD29	14040106
USGS	09233500	RED LAKE OUTLET NR MANILA, UT	ST	40.8457892	-109.8026504	F	NAD83	 8250.00	 20	NGVD29	14040106
USGS	09234000	CARTER CREEK AT MOUTH NEAR MANILA, UTAH	ST	40.8930143	-109.5923652	F	NAD83	 5880.00	 20	NGVD29	14040106
USGS	09234400	FLAMING GORGE RESERVOIR AT FLAMING GORGE DAM, UT	LK	40.91527778	-109.4225	T	NAD83	 5871	 10	NGVD29	14040106
USGS	09234500	GREEN RIVER NEAR GREENDALE, UT	ST	40.90829296	-109.422914	S	NAD83	5594.21	.12	NAVD88	14040106
USGS	09234700	RED CREEK NEAR DUTCH JOHN, UTAH	ST	40.9696816	-109.237352	F	NAD83	 6180.00	 20	NGVD29	14040106
USGS	09235000	GREEN RIVER AT BRIDGEPORT, UTAH	ST	40.8621822	-109.1395701	F	NAD83	 5390.00	 20	NGVD29	14040106
USGS	09235100	CROUSE CREEK NEAR VERNAL, UT	ST	40.7952383	-109.0912348	F	NAD83	 6520	 40	NGVD29	14040106
USGS	09235600	POT CREEK ABOVE DIVERSIONS, NEAR VERNAL, UTAH	ST	40.768015	-109.3190219	S	NAD83	 7550.00	 20	NGVD29	14040106
USGS	09235800	POT CREEK NEAR VERNAL, UTAH	ST	40.67357295	-109.0515105	F	NAD83	 6900.00	100	NGVD29	14040106
USGS	09261000	GREEN RIVER NEAR JENSEN, UT	ST	40.40940757	-109.2354043	F	NAD83	4761.69	.22	NAVD88	14060001
USGS	09261500	BIG BRUSH CREEK (AB CAVE) NR VERNAL, UTAH	ST	40.7041243	-109.5965309	F	NAD83	 8360.00	 20	NGVD29	14060002
USGS	09261700	BIG BRUSH CRK ABV RED FLEET RES, NR VERNAL, UT	ST	40.58884837	-109.4654138	F	NAD83	5630.26	.10	NAVD88	14060002
USGS	09262000	BIG BRUSH CREEK NEAR VERNAL,UTAH	ST	40.58162648	-109.4348572	F	NAD83	 5530.00	 20	NGVD29	14060002
USGS	09262500	LT BRUSH CR BL E PK RES NR VERNAL UT	ST	40.75829135	-109.534029	F	NAD83	 8650.00	 20	NGVD29	14060002
USGS	09263000	LITTLE BRUSH CREEK NR VERNAL, UT	ST	40.7160695	-109.5056942	F	NAD83	 8000.00	 20	NGVD29	14060002
USGS	09263500	BRUSH CREEK NEAR JENSEN, UTAH	ST	40.4085734	-109.3409634	F	NAD83	 4730.00	 20	NGVD29	14060002
USGS	09263700	CLIFF CREEK NEAR JENSEN, UTAH	ST	40.299965	-109.1340103	F	NAD83	 5270.00	 20	NGVD29	14060001
USGS	09263800	COW WASH NEAR JENSEN, UTAH	ST	40.3166307	-109.2173467	F	NAD83	 5110.00	 20	NGVD29	14060001
USGS	09264000	ASHLEY C BELOW TROUT C NR VERNAL, UTAH	ST	40.73329	-109.6784789	F	NAD83	 9200.00	 20	NGVD29	14060002
USGS	09264500	SOUTH FORK ASHLEY C NR VERNAL, UTAH	ST	40.7332898	-109.7034799	F	NAD83	 9360.00	 20	NGVD29	14060002
USGS	09265000	OAKS PARK CANAL NEAR VERNAL, UTAH	ST-CA	40.74329049	-109.6223657	F	NAD83	 9220.00	 20	NGVD29	14060002
USGS	09265300	ASHLEY CREEK ABOVE RED PINE CREEK NR VERNAL, UT	ST	40.6796794	-109.6609775	F	NAD83	 7870.03	 20	NGVD29	14060002
USGS	09265500	ASHLEY CR ABV SP NR VERNAL UT	ST	40.58884697	-109.6229194	F	NAD83	 6300.00	 20	NGVD29	14060002
USGS	09266000	ASHLEY CR SPRING NR VERNAL UT	ST	40.5860692	-109.6229194	F	NAD83	 6300.00	 20	NGVD29	14060002
USGS	09266500	ASHLEY CREEK NEAR VERNAL, UT	ST	40.57745816	-109.6220859	F	NAD83	 6230.61	 20	NGVD29	14060002
USGS	09267100	ASHLEY CREEK ABOVE DRY FORK, NR VERNAL, UTAH	ST	40.53773628	-109.6098627	F	NAD83	 5910.00	 20	NGVD29	14060002
USGS	09267500	MOSBY CANAL NEAR LAPOINT, UT	ST-CA	40.6082881	-109.8840393	F	NAD83	 9500.00	 20	NGVD29	14060002
USGS	09268000	DRY FORK ABOVE SINKS, NEAR DRY FORK, UTAH	ST	40.6263445	-109.8201488	F	NAD83	 8108.51	 20	NGVD29	14060002
USGS	09268500	NORTH FORK OF DRY FORK NEAR DRY FORK, UTAH	ST	40.6427334	-109.810982	F	NAD83	 8284.28	 20	NGVD29	14060002
USGS	09268900	BROWNIE CANYON ABOVE SINKS, NR DRY FORK, UTAH	ST	40.65940095	-109.7509807	F	NAD83	 8300.00	 20	NGVD29	14060002
USGS	09269000	EAST FORK OF DRY FORK NEAR DRY FORK, UTAH	ST	40.64995639	-109.7618142	F	NAD83	 8150.00	 20	NGVD29	14060002
USGS	09269500	EAST FORK OF DRY FORK AT MOUTH NR DRY FORK	ST	40.63328979	-109.7645918	F	NAD83	 7700.00	 20	NGVD29	14060002
USGS	09270000	DRY FORK BELOW SPRINGS NEAR DRY FORK, UTAH	ST	40.56940199	-109.6976441	F	NAD83	 6706.95	 20	NGVD29	14060002
USGS	09270500	DRY FORK AT MOUTH NEAR DRY FORK, UTAH	ST	40.5263475	-109.6056958	F	NAD83	 5842.90	 20	NGVD29	14060002
USGS	09271000	ASHLEY C, SIGN OF THE MAINE, NR VERNAL, UTAH	ST	40.51718097	-109.5965287	F	NAD83	 5750.00	 20	NGVD29	14060002
USGS	09271070	HIGHLINE CANAL BL MANTLE GULCH NR JENSEN, UTAH	ST-CA	40.36690605	-109.5034685	F	NAD83	 5400.00	 20	NGVD29	14060001
USGS	09271300	STEINAKER RESERVOIR NEAR VERNAL, UTAH	LK	40.50690378	-109.5340263	F	NAD83	 5390.00	 20	NGVD29	14060002
USGS	09271400	ASHLEY CREEK NEAR NAPLES, UT	ST	40.43357206	-109.4662456	S	NAD83	 5010	  5	NGVD29	14060002
USGS	09271425	ASHLEY CRK ABV RIV IRR PIPELINE NR NAPLES, UT	ST	40.40657267	-109.4351054	1	NAD83	 4930.	 10	NGVD29	14060002
USGS	09271450	ASHLEY CREEK BL SADLIER DRAW, NEAR NAPLES, UT	ST	40.39801727	-109.4295774	S	NAD83	 4870	 10	NGVD29	14060002
USGS	09271470	RIVER IRRIGATION COMPANY CANAL NEAR JENSEN, UTAH	ST-CA	40.37857327	-109.4017985	F	NAD83	 4850.00	 20	NGVD29	14060002
USGS	09271500	ASHLEY CREEK NEAR JENSEN, UTAH	ST	40.37468439	-109.4081875	F	NAD83	 4795.36	 20	NGVD29	14060002
USGS	09271550	ASHLEY CREEK BEL UNION CANAL DIV NR JENSEN, UT	ST	40.35801805	-109.387631	S	NAD83	 4740	  5	NGVD29	14060002
USGS	09271600	STEWART LAKE OUTFLOW NEAR JENSEN, UT	LK	40.3460739	-109.3631856	S	NAD83	 4720.	 10	NGVD29	14060001
USGS	09271800	HALFWAY HOLLOW TRIB. NEAR LAPOINT, UTAH	ST	40.41662546	-109.7506998	F	NAD83	 5650.00	 20	NGVD29	14060001
USGS	09272000	TWELVEMILE WASH TRIB. NEAR MAESER, UTAH	ST	40.44995928	-109.6340294	F	NAD83	 5850.00	 20	NGVD29	14060001
USGS	09272400	GREEN RIVER AT OURAY, UTAH	ST	40.084686	-109.676805	5	NAD83	 4646	 01	NAVD88	14060001
USGS	09272500	DUCHESNE TUNNEL NEAR KAMAS, UTAH	ST	40.59244518	-111.0026689	S	NAD83	 8098.50	.10	NGVD29	16020203
USGS	09273000	DUCHESNE R AT PROVO R TRAIL NR HANNA, UTAH	ST	40.62494547	-110.8896127	F	NAD83	 8135.97	 20	NGVD29	14060003
USGS	09273200	DUCHESNE R BL LT DEER C NR HANNA UT	ST	40.62216766	-110.8923904	F	NAD83	 8000.00	 20	NGVD29	14060003
USGS	09273500	HADES CREEK NEAR HANNA, UTAH	ST	40.53605548	-110.8673873	F	NAD83	 7460.00	 20	NGVD29	14060003
USGS	09274000	DUCHESNE RIVER (N.FORK) NEAR HANNA, UTAH	ST	40.53327767	-110.8673872	F	NAD83	 7380.00	 20	NGVD29	14060003
USGS	09274500	DUCHESNE RIVER ABOVE FORKS, UTAH	ST	40.47661157	-110.8307189	F	NAD83				14060003
USGS	09274900	W.F. DUCHESNE RIV BEL VAT DIVERSION NR HANNA, UT	ST	40.450223	-111.0043319	S	NAD83	 7800.00	 20	NGVD29	14060003
USGS	09275000	W F DUCHESNE RIVER BL DRY HOLLOW NR HANNA, UT	ST	40.44855637	-110.9757204	F	NAD83	 7656.00	 20	NGVD29	14060003
USGS	09275500	WEST FORK DUCHESNE RIVER NEAR HANNA, UT	ST	40.45022335	-110.8843304	S	NAD83	 7218.00	 20	NGVD29	14060003
USGS	09276000	WOLF CREEK ABOVE RHOADES CANYON NEAR HANNA, UT	ST	40.4710558	-110.9187754	F	NAD83	 7740.00	 20	NGVD29	14060003
USGS	09276500	WOLF CREEK NR HANNA UT	ST	40.45272328	-110.8826638	F	NAD83	 7210.00	 20	NGVD29	14060003
USGS	09276600	W.F. DUCHESNE RIVER ABV NORTH FORK, NR HANNA, UT	ST	40.46161205	-110.83683	F	NAD83	 6880.00	 20	NGVD29	14060003
USGS	09277000	DUCHESNE R (@ 'THE POINT'), @ HANNA, UTAH	ST	40.41522494	-110.7826621	F	NAD83				14060003
USGS	09277500	DUCHESNE RIVER NEAR TABIONA, UT	ST	40.30023027	-110.602381	S	NAD83	 6190.00	 10	NGVD29	14060003
USGS	09277501	COM FL DUCHESNE R & DUCHESNE TUN NR TABIONA	ST	40.30023027	-110.602381	F	NAD83	 6227.00	 20	NGVD29	14060003
USGS	09277800	ROCK CREEK ABOVE SOUTH FORK, NEAR HANNA, UT	ST	40.55744514	-110.6979414	S	NAD83	 7967.70	 20	NGVD29	14060003
USGS	09278000	SOUTH FORK ROCK CREEK NEAR HANNA,UTAH	ST	40.54827849	-110.69433	F	NAD83	 7860.00	 20	NGVD29	14060003
USGS	09278500	ROCK CREEK NEAR HANNA, UTAH	ST	40.545501	-110.656274	F	NAD83	 7620.00	 20	NGVD29	14060003
USGS	09278700	ROCK CR BL MINERS GULCH NR HANNA UTAH	ST	40.53244575	-110.6234957	F	NAD83	 7470.00	 20	NGVD29	14060003
USGS	09279000	ROCK CREEK NEAR MOUNTAIN HOME, UT	ST	40.4932799	-110.5782169	F	NAD83	 7250.00	 20	NGVD29	14060003
USGS	09279100	ROCK CREEK NEAR TALMAGE, UT	ST	40.31106428	-110.4940467	S	NAD83	 6119.30	 20	NGVD29	14060003
USGS	09279150	DUCHESNE RIV ABV KNIGHT DIVERSION, NR DUCHESNE, UT	ST	40.27051046	-110.4426567	F	NAD83	 5840.00	 20	NGVD29	14060003
USGS	09279200	BENSON CREEK NEAR DUCHESNE, UTAH	ST	40.2499559	-110.4007115	F	NAD83	 5850.00	 20	NGVD29	14060003
USGS	09279500	DUCHESNE RIVER AT DUCHESNE, UTAH	ST	40.16412475	-110.3934884	F	NAD83	 5494.40	 20	NGVD29	14060003
USGS	09279501	COM FL DUCHESNE R AT DUCHESNE & DUCHESNE TUNNEL	ST	40.16412475	-110.3934884	F	NAD83	 5494.40	 20	NGVD29	14060003
USGS	09280000	STRAWBERRY R AND WILLOW C DITCHES NR HEBER, UT	ST-DCH	40.3332882	-111.2340606	F	NAD83				14060004
USGS	09280400	HOBBLE CREEK AT DANIELS SUMMIT NEAR WALLSBURG UT	ST	40.29828906	-111.2651733	F	NAD83	 8200.00	 20	NGVD29	14060004
USGS	09280500	UPPER HOBBLE CREEK DITCH NEAR HEBER, UTAH	ST-DCH	40.29995559	-111.2507279	F	NAD83				16020203
USGS	09281000	LOWER HOBBLE CREEK DITCH NEAR HEBER, UTAH	ST-DCH	40.29995559	-111.2507279	F	NAD83				16020203
USGS	09281500	HOBBLE CREEK DITCH NEAR HEBER, UTAH	ST-DCH	40.29995559	-111.2507279	F	NAD83				16020203
USGS	09282000	STRAWBERRY TUNNEL AT WEST PORTAL, NR THISTLE	ST	40.1610673	-111.2451727	F	NAD83	 7470.00	 20	NGVD29	16020202
USGS	09282500	STRAWBERRY RESERVOIR NR SOLDIER SPRINGS, UTAH	LK	40.16939998	-111.1798927	F	NAD83				14060004
USGS	09285000	STRAWBERRY RIVER NEAR SOLDIER SPRINGS, UT	ST	40.13328794	-111.024887	S	NAD83	 7360.00	 20	NGVD29	14060004
USGS	09285500	WILLOW CR NR SOLDIER SPRINGS UT	ST	40.1180103	-111.010442	F	NAD83	 7300.00	 20	NGVD29	14060004
USGS	09285700	STRAWBERRY RIVER ABOVE RED C NR FRUITLAND, UT	ST	40.11690036	-110.8082145	F	NAD83	 6360.00	 20	NGVD29	14060004
USGS	09285900	STRAWBERRY RIVER AT PINNACLES NEAR FRUITLAND, UT	ST	40.1271783	-110.7418242	S	NAD83	 6060.00	 20	NGVD29	14060004
USGS	09286100	RED CREEK ABOVE RESERVOIR, NEAR FRUITLAND, UT	ST	40.32994978	-110.8626625	S	NAD83	 7320	 20	NGVD29	14060004
USGS	09286500	RED CREEK NR FRUITLAND, UTAH	ST	40.2013428	-110.7840484	F	NAD83	 6370.00	 20	NGVD29	14060004
USGS	09286700	CURRANT CRK BLW CURRANT CRK DAM, NR FRUITLAND, UT	ST	40.33078385	-111.0496107	S	NAD83	 7550.	 20	NGVD29	14060004
USGS	09287000	CURRANT C BL RED LEDGE HOLLOW NR FRUITLAND, UT	ST	40.3241173	-111.0459995	F	NAD83	 7520.00	 20	NGVD29	14060004
USGS	09287500	WATER HOLLOW NR FRUITLAND, UTAH	ST	40.2416191	-110.9807197	F	NAD83	 7110.00	 20	NGVD29	14060004
USGS	09288000	CURRANT CREEK NEAR FRUITLAND, UT	ST	40.20023128	-110.9076623	F	NAD83	 6670.00	 20	NGVD29	14060004
USGS	09288100	RED CREEK BELOW CURRANT CREEK, NEAR FRUITLAND, U	ST	40.14634437	-110.7532135	F	NAD83	 6130.00	 20	NGVD29	14060004
USGS	09288150	W F AVINTAQUIN CREEK NR FRUITLAND, UTAH	ST	39.9930144	-110.8148798	F	NAD83	 6790.00	 20	NGVD29	14060004
USGS	09288180	STRAWBERRY RIVER NEAR DUCHESNE, UT	ST	40.1546793	-110.5548785	F	NAD83	 5722.00	 20	NGVD29	14060004
USGS	09288200	STRAWBERRY RIVER TRIBUTARY NEAR DUCHESNE, UT	ST	40.16662405	-110.4840447	F	NAD83	 5700.00	 20	NGVD29	14060004
USGS	09288300	TRAIL HOLLOW NEAR TABIONA, UTAH	ST	40.29995158	-110.7007153	F	NAD83	 6800.00	 20	NGVD29	14060004
USGS	09288395	STARVATON RESERVOIR NEAR DUCHESNE, UT	LK	40.19079039	-110.4432113	S	NAD83	 5712.00	 20	NGVD29	14060004
USGS	09288400	STRAWBERRY R BLW STARVATION RES NR DUCHESNE, UT	ST	40.17384647	-110.4295999	S	NAD83	 5540.00	 20	NGVD29	14060004
USGS	09288500	STRAWBERRY RIVER AT DUCHESNE, UTAH	ST	40.16106914	-110.4118219	F	NAD83	 5512.40	 20	NGVD29	14060004
USGS	09288900	SOWERS CREEK NEAR DUCHESNE, UTAH	ST	39.9894064	-110.4598762	F	NAD83	 6800.00	 20	NGVD29	14060003
USGS	09289000	ANTELOPE CREEK NEAR MYTON, UTAH	ST	40.13607105	-110.209042	F	NAD83	 5300.00	 20	NGVD29	14060003
USGS	09289500	LAKE FORK RIVER AB MOON LAKE, NR MOUNTAIN HOME, UT	ST	40.6066125	-110.5271066	F	NAD83	 8180.00	 20	NGVD29	14060003
USGS	09290000	BROWN DUCK CREEK NEAR MOUNTAIN HOME, UTAH	ST	40.5749462	-110.5173839	F	NAD83				14060003
USGS	09290500	MOON LAKE RESERVOIR NEAR MOUNTAIN HOME, UT	LK	40.561891	-110.4898835	F	NAD83				14060003
USGS	09291000	LAKE FORK RIVER BL MOON LAKE NR MOUNTAIN HOME, UT	ST	40.55633555	-110.4846056	F	NAD83	 7970.00	 20	NGVD29	14060003
USGS	09291200	LAKE FORK R BL TASKEECH DAMSITE NR MT HOME, UT	ST	40.501337	-110.4054383	F	NAD83	 7375.00	 20	NGVD29	14060003
USGS	09291500	YELLOWSTONE CR. BELOW SWIFT CR.,NR ALTONAH,UT.	ST	40.59716926	-110.3479376	F	NAD83	 7990.00	 20	NGVD29	14060003
USGS	09292000	YELLOWSTONE R @ BRIDGE CMPGRND NR ALTONAH, UT	ST	40.5463369	-110.333771	S	NAD83	 7650	 20	NGVD29	14060003
USGS	09292500	YELLOWSTONE RIVER NEAR ALTONAH, UT	ST	40.51189299	-110.3415491	F	NAD83	 7430.00	 20	NGVD29	14060003
USGS	09293000	YELLOWSTONE RIVER @ MOUTH NR ALTONAH, UT	ST	40.4441169	-110.3640482	F	NAD83	 6915.00	 20	NGVD29	14060003
USGS	09293500	LAKE FORK RIVER NR ALTONAH, UT.	ST	40.4368949	-110.3643258	F	NAD83	 6855.00	 20	NGVD29	14060003
USGS	09293600	LAKE FORK RIVER NEAR ALTAMONT, UTAH	ST	40.35773117	-110.3134906	R	NAD83	 6270.00	 40	NGVD29	14060003
USGS	09293700	PIGEON WATER CREEK NEAR ALTAMONT, UTAH	ST	40.31051058	-110.294045	F	NAD83	 5970.00	 20	NGVD29	14060003
