#
#
# US Geological Survey
# retrieved: 2023-05-15 17:23:52 -04:00	(caas01)
#
# The Site File stores location and general information about groundwater,
# surface water, and meteorological sites
# for sites in USA.
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://waterservices.usgs.gov/rest/Site-Service.html
#
# Contact:   gs-w_support_nwisweb@usgs.gov
#
# The following selected fields are included in this output:
#
#  agency_cd       -- Agency
#  site_no         -- Site identification number
#  station_nm      -- Site name
#  site_tp_cd      -- Site type
#  dec_lat_va      -- Decimal latitude
#  dec_long_va     -- Decimal longitude
#  coord_acy_cd    -- Latitude-longitude accuracy
#  dec_coord_datum_cd -- Decimal Latitude-longitude datum
#  alt_va          -- Altitude of Gage/land surface
#  alt_acy_va      -- Altitude accuracy
#  alt_datum_cd    -- Altitude datum
#  huc_cd          -- Hydrologic unit code
#
agency_cd	site_no	station_nm	site_tp_cd	dec_lat_va	dec_long_va	coord_acy_cd	dec_coord_datum_cd	alt_va	alt_acy_va	alt_datum_cd	huc_cd
USGS	05016000	Swiftcurrent Creek at Sherburne MT	ST	48.8299083	-113.517211	1	NAD83	 4730.26	.01	NGVD29	09040001
USGS	05016400	Swiftcurrent Cr at Mouth nr Babb MT	ST	48.84276	-113.4334305	U	NAD83	 4507	  1	NGVD29	10010002
USGS	05016500	Swiftcurrent Creek near Babb MT	ST	48.84862778	-113.4443528	1	NAD83	 4490	 10	NGVD29	09040001
USGS	05017000	Lower ST. Mary Lake near Babb MT	ST	48.83331497	-113.41982	U	NAD83	 4468.13	.01	NGVD29	10010002
USGS	05017500	St. Mary River near Babb MT	ST	48.83303718	-113.4206533	S	NAD83	 4468.13	.01	NGVD29	09040001
USGS	05018000	St. Mary Canal at intake near Babb MT	ST-CA	48.85277778	-113.4169444	1	NAD83	 4470	  1	NAVD88	10010002
USGS	05018500	St. Mary Canal at St. Mary Crossing near Babb MT	ST-CA	48.94696667	-113.3753306	1	NAD83	 4450	  1	NAVD88	10010002
USGS	05019000	St. Mary Canal at Hudson Bay Divide nr Browning	ST	48.9949864	-113.0775923	U	NAD83				10010002
USGS	05019500	St. Mary River bl St. Mary Canal nr Babb	ST	48.85391667	-113.4157167	1	NAD83	 4450	 10	NGVD29	09040001
USGS	05020000	Kennedy Creek near Babb MT	ST	48.9164861	-113.4372583	1	NAD83	 4500	100	NGVD29	09040001
USGS	06006000	Red Rock Cr ab Lakes, nr Lakeview, MT	ST	44.61579167	-111.6256694	1	NAD83	6673	 20	NAVD88	10020001
USGS	06007000	Tom Creek near Lakeview MT	ST	44.588275	-111.6640917	1	NAD83	 6740	 10	NGVD29	10020001
USGS	06008000	Odell Cr ab Taft Ranch nr Lakeview MT	ST	44.57740556	-111.7798639	1	NAD83	 6750	 10	NGVD29	10020001
USGS	06008300	Unnamed Tributary no. 1 nr Lakeview MT	ST	44.57769416	-111.7852446	U	NAD83				10020001
USGS	06008600	Unnamed Tributary no. 2 nr Lakeview MT	ST	44.5779719	-111.7858002	U	NAD83				10020001
USGS	06010000	Red Rock River near Lakeview MT	ST	44.6443597	-111.8924753	U	NAD83	 6600	100	NGVD29	10020001
USGS	06010500	Red Rock River at Metzel Ford nr Monida MT	ST	44.663803	-111.9619242	U	NAD83	 6600	100	NGVD29	10020001
USGS	06010600	Red Rock River at Brundage Bridge nr Monida	ST	44.65758889	-111.9825639	1	NAD83	 6605	  1	NGVD29	10020001
USGS	06011000	Red Rock R at Kennedy Ranch nr Lakeview MT	ST	44.64793056	-112.0564056	1	NAD83	 6596.37	.01	NGVD29	10020001
USGS	06011400	Long Creek near Lakeview MT	ST	44.7134194	-112.0775333	1	NAD83	 6800	100	NGVD29	10020001
USGS	06011500	Red Rock River ab Lima Reservoir nr Monida MT	ST	44.6332468	-112.1119332	U	NAD83	 6580	 10	NGVD29	10020001
USGS	06011900	Red Rock River Tributary near Monida MT	ST	44.58375	-112.2492056	1	NAD83	 6750	 10	NGVD29	10020001
USGS	06012000	Lima Reservoir near Monida, MT	LK	44.6543568	-112.3658333	U	NAD83	 6537.3	 .1	NGVD29	10020001
USGS	06012500	Red Rock R bl Lima Reservoir nr Monida MT	ST	44.65588056	-112.3712222	1	NAD83	 6530	  1	NGVD29	10020001
USGS	06013000	Red Rock River at Lima MT	ST	44.6410833	-112.5698472	1	NAD83	 6210	 10	NGVD29	10020001
USGS	06013200	Traux Creek near Lima MT	ST	44.617475	-112.5673722	1	NAD83	 6350	 10	NGVD29	10020001
USGS	06013400	Muddy Creek near Dell MT	ST	44.63950556	-112.8093889	1	NAD83	 6570	 10	NGVD29	10020001
USGS	06013500	Big Sheep Cr bl Muddy Cr nr Dell MT	ST	44.6551111	-112.778475	1	NAD83	 6530	 10	NGVD29	10020001
USGS	06014000	Red Rock River near Dell MT	ST	44.78341389	-112.7331028	1	NAD83	 5870	 10	NGVD29	10020001
USGS	06014500	Red Rock River at Red Rock MT	ST	44.91693889	-112.8312417	1	NAD83	 5582.45	.01	NGVD29	10020001
USGS	06015000	Horse Prairie Creek near Grant MT	ST	45.016525	-113.2175	1	NAD83	 6050	 10	NGVD29	10020001
USGS	06015300	Clark Canyon Reservoir near Grant MT	LK	44.99983056	-112.8595167	1	NAD83	 5455	  1	NGVD29	10020001
USGS	06015400	Beaverhead River near Grant MT	ST	45.0035444	-112.8538278	1	NAD83	 5442.78	.01	NGVD29	10020002
USGS	06015430	Clark Canyon near Dillon MT	ST	45.01578056	-112.8372222	1	NAD83	 5450	 10	NGVD29	10020002
USGS	06015460	Farlin Creek near Polaris, MT	ST	45.33883889	-113.1204028	1	NAD83	 6280	 20	NGVD29	10020002
USGS	06015480	Grasshopper Creek tributary near Dillon, MT	ST	45.16961667	-113.0133778	1	NAD83	 5810	 20	NGVD29	10020002
USGS	06015500	Grasshopper Creek near Dillon MT	ST	45.11014167	-112.8008194	1	NAD83	 5350	 10	NGVD29	10020002
USGS	06016000	Beaverhead River at Barretts MT	ST	45.11612778	-112.7504944	1	NAD83	 5268.17	.01	NGVD29	10020002
USGS	06016500	Rattlesnake Creek near Dillon MT	ST	45.3165902	-112.9342013	U	NAD83	 6560	 10	NGVD29	10020002
USGS	06016900	Beaverhead River Tributary nr Dillon MT	ST	45.2223222	-112.685636	1	NAD83	 5250	 10	NGVD29	10020002
USGS	06017000	Beaverhead River at Dillon MT	ST	45.2183833	-112.6553333	1	NAD83	 5100	  1	NAVD88	10020002
USGS	06017500	Blacktail Deer Creek near Dillon MT	ST	45.04606389	-112.5496556	1	NAD83	 5667.59	.01	NGVD29	10020002
USGS	06017600	Blacktail Deer Creek at Dillon MT	ST	45.19214369	-112.6530758	U	NAD83				10020002
USGS	06018000	Beaverhead River near Dillon MT	ST	45.3047972	-112.5631806	1	NAD83	 4960	 10	NGVD29	10020002
USGS	06018200	Beaverhead River Tributary no 2 nr Dillon MT	ST	45.3186694	-112.5288917	1	NAD83	 4970	 10	NGVD29	10020002
USGS	06018500	Beaverhead River near Twin Bridges MT	ST	45.38338889	-112.4528306	1	NAD83	 4809.15	.01	NGVD29	10020002
USGS	06019000	Ruby River ab Warm Springs C nr Alder MT	ST	44.9943833	-111.9662472	1	NAD83	 6200	100	NGVD29	10020003
USGS	06019400	Sweetwater Creek near Alder MT	ST	45.07744167	-112.2263278	1	NAD83	 5995	  1	NGVD29	10020003
USGS	06019500	Ruby River above reservoir near Alder, MT	ST	45.1923194	-112.1428167	1	NAD83	 5400	 20	NAVD88	10020003
USGS	06019800	Idaho Creek near Alder MT	ST	45.1972583	-112.1404222	1	NAD83	 5420	 10	NGVD29	10020003
USGS	06020000	Ruby River at damsite near Alder MT	ST	45.2332566	-112.1174863	U	NAD83	 5300	100	NGVD29	10020003
USGS	06020500	Ruby River Reservoir	LK	45.23909015	-112.1105416	U	NAD83				10020003
USGS	06020600	Ruby River below reservoir near Alder, MT	ST	45.2418694	-112.1112389	1	NAD83	 5286.6	 .1	NGVD29	10020003
USGS	06021000	Ruby River near Alder MT	ST	45.2884722	-112.0989028	1	NAD83	 5190	 10	NGVD29	10020003
USGS	06021500	Ruby River at Laurin MT	ST	45.35250556	-112.1224639	1	NAD83	 5045	  1	NGVD29	10020003
USGS	06022000	Ruby River bl Ramshorn Cr nr Alder MT	ST	45.4112944	-112.2057528	1	NAD83	 4890	 10	NGVD29	10020003
USGS	06022500	Ruby River near Sheridan MT	ST	45.4332583	-112.2508283	U	NAD83	 4810	 10	NGVD29	10020003
USGS	06023000	Ruby River near Twin Bridges MT	ST	45.50691389	-112.3308889	1	NAD83	 4670	 10	NAVD88	10020003
USGS	06023100	Beaverhead River at Twin Bridges, MT	ST	45.54688889	-112.338111	1	NAD83	 4620	 10	NAVD88	10020002
USGS	06023500	Big Hole River near Jackson MT	ST	45.24579167	-113.45715	1	NAD83	 6950	 10	NGVD29	10020004
USGS	06023800	Big Hole River ab Spring Creek nr Jackson MT	ST	45.36098056	-113.4409667	S	NAD83	 6470	 10	NGVD29	10020004
USGS	06024000	Miner Creek near Jackson MT	ST	45.3370972	-113.5523944	1	NAD83	 6960	 10	NGVD29	10020004
USGS	06024020	Big Hole River at Miner Creek nr Jackson MT	ST	45.42286389	-113.4493944	1	NAD83	 6320	  5	NGVD29	10020004
USGS	06024100	Fox Gulch near Jackson, MT	ST	45.44789167	-113.4574	1	NAD83	 6315	 10	NGVD29	10020004
USGS	06024450	Big Hole River bl Big Lake Cr at Wisdom MT	ST	45.61796667	-113.4569417	1	NAD83	 6040	  1	NAVD88	10020004
USGS	06024470	Swamp Creek near Wisdom MT	ST	45.65903889	-113.4697306	1	NAD83	 6000	100	NGVD29	10020004
USGS	06024500	Trail Creek near Wisdom MT	ST	45.6564194	-113.7167028	1	NAD83	 6250	 10	NGVD29	10020004
USGS	06024505	N F Big Hole River at BH Battlefield	ST	45.64408849	-113.6531234	H	NAD83	 7000	100	NGVD29	10020004
USGS	06024510	West Fork Ruby Creek near Wisdom MT	ST	45.54681667	-113.7638222	1	NAD83	 6630	 10	NGVD29	10020004
USGS	06024540	Big Hole River bl Mudd Cr nr Wisdom MT	ST	45.80754167	-113.3132694	1	NAD83	 5880	  1	NAVD88	10020004
USGS	06024580	Big Hole River near Wise River MT	ST	45.8508222	-113.068361	1	NAD83	 5700	100	NGVD29	10020004
USGS	06024590	Wise River near Wise River MT	ST	45.70455556	-113.031611	1	NAD83	 6112.52	.01	NGVD29	10020004
USGS	06025000	Big Hole River near Dewey MT	ST	45.79409167	-112.9174778	1	NAD83				10020004
USGS	06025100	Quartz Hill Gulch near Wise River MT	ST	45.7763722	-112.8619306	1	NAD83	 5600	100	NGVD29	10020004
USGS	06025250	Big Hole River at Maiden Rock nr Divide MT	ST	45.7012694	-112.7359694	1	NAD83	 5300	  1	NAVD88	10020004
USGS	06025270	Moose Creek above MacLean Creek, near Divide, MT	ST	45.74335	-112.6706639	1	NAD83	 5790	 10	NGVD29	10020004
USGS	06025300	Moose Creek near Divide MT	ST	45.7136472	-112.7052556	1	NAD83	 5430	 10	NGVD29	10020004
USGS	06025480	Rock Cr bl Brownes Lake nr Glen MT	ST	45.52843889	-112.81825	1	NAD83	 6550	 10	NGVD29	10020004
USGS	06025500	Big Hole River near Melrose MT	ST	45.52658056	-112.701725	1	NAD83	 5032.87	.01	NGVD29	10020004
USGS	06025700	Willow Cr Diversions to Birch Cr nr Glen MT	ST	45.43325827	-112.9175334	U	NAD83				10020004
USGS	06025800	Willow Creek near Glen MT	ST	45.44775	-112.820425	1	NAD83	 6020	 10	NGVD29	10020004
USGS	06026000	Birch Creek near Glen MT	ST	45.37949167	-112.7975444	1	NAD83	 5860	 10	NGVD29	10020004
USGS	06026206	Upper Raffety Ditch near Glen MT	ST-DCH	45.43631359	-112.5639039	U	NAD83	 4860	 10	NGVD29	10020004
USGS	06026209	Lower Raffety Ditch near Glen MT	ST-DCH	45.43659137	-112.563626	U	NAD83	 4850	 10	NGVD29	10020004
USGS	06026210	Big Hole River near Glen MT	ST	45.4400944	-112.5560917	1	NAD83	 4850	  1	NAVD88	10020004
USGS	06026400	Big Hole River near Twin Bridges MT	ST	45.54830278	-112.3653139	1	NAD83	 4680	 10	NGVD29	10020004
USGS	06026420	Big Hole R bl Hamilton Ditch nr Twin Bridges, MT	ST	45.5500222	-112.360675	1	NAD83	 4630	  5	NAVD88	10020004
USGS	06026500	Jefferson River near Twin Bridges MT	ST	45.6132833	-112.3293972	1	NAD83	 4560	  1	NAVD88	10020005
USGS	06026600	Hells Canyon Creek near Twin Bridges MT	ST	45.6240927	-112.334169	U	NAD83	 4703	4.3	NAVD88	10020005
USGS	06027000	Jefferson River near Silver Star MT	ST	45.6434861	-112.3112722	1	NAD83	 4550	 10	NGVD29	10020005
USGS	06027200	Jefferson River at Silver Star MT	ST	45.6859972	-112.2835722	1	NAD83	 4506.7	 .1	NGVD29	10020005
USGS	06027500	Bell Creek near Waterloo MT	ST	45.67584167	-112.1348083	1	NAD83				10020005
USGS	06027600	Jefferson River at Parsons Bdg nr Silver Star, MT	ST	45.74750278	-112.1872278	1	NAD83	 4420	  5	NAVD88	10020005
USGS	06027700	Fish Creek near Silver Star MT	ST	45.7708583	-112.25015	1	NAD83	 4790	 10	NGVD29	10020005
USGS	06028000	Big Pipestone Creek near Whitehall MT	ST	45.88325987	-112.2008327	U	NAD83	 4480	 10	NGVD29	10020005
USGS	06028500	Little Pipestone Cr nr Whitehall MT	ST	45.84135556	-112.2934083	1	NAD83	 4820	 10	NGVD29	10020005
USGS	06028700	Big Pipestone Creek at Whitehall MT	ST	45.8635376	-112.097494	U	NAD83				10020005
USGS	06029000	Whitetail Creek near Whitehall MT	ST	46.02261389	-112.2079139	1	NAD83	 5640.2	 .1	NGVD29	10020005
USGS	06029500	Little Whitetail Cr nr Whitehall MT	ST	45.9779361	-112.1194833	1	NAD83	 4610	 10	NGVD29	10020005
USGS	06030000	Whitetail Creek at Whitehall MT	ST	45.8778333	-112.0917028	1	NAD83	 4400	100	NGVD29	10020005
USGS	06030200	Jefferson River trib near Whitehall MT	ST	45.8757	-111.9955889	1	NAD83	 4340	 10	NGVD29	10020005
USGS	06030300	Jefferson River trib no. 2 nr Whitehall MT	ST	45.8802972	-111.9742556	1	NAD83	 4330	 10	NGVD29	10020005
USGS	06030500	Boulder River ab Rock Cr nr Basin MT	ST	46.2542694	-112.5009472	1	NAD83	 6260	 10	NGVD29	10020006
USGS	06031000	Rock Creek at Ccc Camp near Bernice MT	ST	46.2574288	-112.5008578	U	NAD83	 6250	 10	NGVD29	10020006
USGS	06031450	Boulder River ab Kleinsmith Gulch nr Basin MT	ST	46.269651	-112.2794548	F	NAD83	 5380	 40	NGVD29	10020006
USGS	06031500	Boulder River at Basin MT	ST	46.27043056	-112.2686667	1	NAD83	 5330	 10	NGVD29	10020006
USGS	06031600	Basin Creek at Basin MT	ST	46.2710399	-112.2625093	F	NAD83	 5340	 40	NGVD29	10020006
USGS	06031950	Cataract Creek near Basin MT	ST	46.28635	-112.2433833	1	NAD83	 5450	 10	NGVD29	10020006
USGS	06031960	Cataract Creek at Basin MT	ST	46.27131769	-112.2419524	F	NAD83	 5270	 40	NGVD29	10020006
USGS	06032000	Boulder River near Basin MT	ST	46.2705694	-112.2406833	1	NAD83	 5250	 10	NGVD29	10020006
USGS	06032300	High Ore Creek near Basin MT	ST	46.2646508	-112.2036167	F	NAD83	 5130	 40	NGVD29	10020006
USGS	06032400	Boulder River bl Little Galena Gulch nr Boulder MT	ST	46.2493727	-112.1750037	F	NAD83	 5020	 40	NGVD29	10020006
USGS	06032500	Muskrat Creek near Boulder MT	ST	46.2999287	-112.0341622	U	NAD83	 5260	 10	NGVD29	10020006
USGS	06033000	Boulder River near Boulder MT	ST	46.21103056	-112.09165	1	NAD83	 4810	 10	NAVD88	10020006
USGS	06033500	North Fork Little Boulder River nr Boulder MT	ST	46.1947194	-112.1418472	1	NAD83	 4900	100	NGVD29	10020006
USGS	06033600	Little Boulder River nr Boulder, MT	ST	46.2060389	-112.1091659	S	NAD83				10020006
USGS	06033900	Boulder River near Cardwell MT	ST	45.8704824	-111.9424872	U	NAD83				10020006
USGS	06034000	South Boulder River nr Jefferson Island MT	ST	45.6567361	-112.0215	1	NAD83	 5400	100	NGVD29	10020005
USGS	06034300	South Boulder River near Cardwell MT	ST	45.8027048	-111.924708	U	NAD83				10020005
USGS	06034500	Jefferson River at Sappington MT	ST	45.8037111	-111.752261	1	NAD83	 4170	 10	NGVD29	10020005
USGS	06034700	Sand Creek at Sappington, MT	ST	45.7913611	-111.7555	1	NAD83	4218	20	NAVD88	10020005
USGS	06034800	Jefferson River trib no. 3 nr Sappington MT	ST	45.83331389	-111.6986472	1	NAD83	 4200	100	NGVD29	10020005
USGS	06035000	Willow Creek near Harrison MT	ST	45.7230583	-111.741025	1	NAD83	 4750	  1	NAVD88	10020005
USGS	06035500	Norwegian Creek near Harrison MT	ST	45.67754167	-111.7199778	1	NAD83	 4750	 10	NGVD29	10020005
USGS	06036000	Willow Creek Reservoir near Harrison MT	LK	45.71409495	-111.6999764	U	NAD83	 4666.5	 .1	NGVD29	10020005
USGS	06036500	Willow Creek near Willow Creek MT	ST	45.75035	-111.6582083	1	NAD83	 4340	 10	NGVD29	10020005
USGS	06036600	Jefferson River trib no. 4 nr Three Forks MT	ST	45.899625	-111.6018472	1	NAD83	 4140	 10	NGVD29	10020005
USGS	06036650	Jefferson River near Three Forks MT	ST	45.8971361	-111.5956722	1	NAD83	 4076.76	.01	NGVD29	10020005
USGS	06036700	Jefferson River trib no. 5 nr Three Forks MT	ST	45.90960556	-111.59845	1	NAD83	 4120	 10	NGVD29	10020005
USGS	06037500	Madison River near West Yellowstone, MT	ST	44.6570722	-111.0679639	1	NAD83	 6650	  1	NAVD88	10020007
USGS	06037600	Madison R ab Hebgen Lake nr West Yellowstone MT	ST	44.7165943	-111.1021653	U	NAD83	 6650	 10	NGVD29	10020007
USGS	06037700	S F Madison R ab Denny Cr, nr West Yellowstone, MT	ST	44.6804812	-111.1938357	R	NAD83	 6570	 10	NGVD29	10020007
USGS	06038000	Hebgen Lake near West Yellowstone MT	LK	44.86409265	-111.3366213	S	NAD83	 6473.00	 .1	NGVD29	10020007
USGS	06038500	Madison River bl Hebgen Lake nr Grayling MT	ST	44.86639167	-111.3387806	1	NAD83	 6448.47	.01	NGVD29	10020007
USGS	06038550	Cabin Creek near West Yellowstone MT	ST	44.87144167	-111.343461	1	NAD83	 6476.23	.01	NGVD29	10020007
USGS	06038800	Madison River at Kirby Ranch nr Cameron MT	ST	44.88865556	-111.580886	1	NAD83	 5860	  1	NAVD88	10020007
USGS	06039000	West Fork Madison River nr Lakewiew MT	ST	44.7665826	-111.902199	U	NAD83	 7620	 10	NGVD29	10020007
USGS	06039200	West Fork Madison River near Cameron MT	ST	44.88754167	-111.5828417	1	NAD83	 5870	 10	NGVD29	10020007
USGS	06039500	Madison River at Lyon MT	ST	44.94020285	-111.6188557	U	NAD83	 5760	 10	NGVD29	10020007
USGS	06040000	Madison River near Cameron MT	ST	45.2331333	-111.7516333	1	NAD83	 5135	  1	NAVD88	10020007
USGS	06040010	Blaine Spring Creek near Cameron MT	ST	45.2149266	-111.7916417	U	NAD83	 5476	  1	NGVD29	10020007
USGS	06040300	Jack Creek near Ennis MT	ST	45.35626667	-111.5816222	1	NAD83	 5600	100	NGVD29	10020007
USGS	06040400	Meadow Creek near Mcallister MT	ST	45.4415944	-111.7113634	U	NAD83				10020007
USGS	06040500	Ennis Lake near Mcallister MT	LK	45.46992797	-111.6383049	U	NAD83	 4826.5	 .1	NGVD29	10020007
USGS	06040800	Madison River ab powerplant nr McAllister MT	ST	45.4865944	-111.6338583	1	NAD83	 4690	  5	NAVD88	10020007
USGS	06041000	Madison River bl Ennis Lake nr McAllister MT	ST	45.49023056	-111.6345056	1	NAD83	 4689.03	.01	NGVD29	10020007
USGS	06041300	Hot Springs Creek near Norris MT	ST	45.58520597	-111.5946927	U	NAD83				10020007
USGS	06041500	Madison River near Norris MT	ST	45.60548379	-111.5744142	U	NAD83	 4480	 10	NGVD29	10020007
USGS	06041700	Cherry Creek near Norris MT	ST	45.6221505	-111.5480242	U	NAD83				10020007
USGS	06042000	Madison River bl Cherry Cr nr Norris MT	ST	45.6471694	-111.5242528	1	NAD83	 4400	100	NGVD29	10020007
USGS	06042500	Madison River near Three Forks MT	ST	45.8235583	-111.4996556	1	NAD83	 4160	 10	NGVD29	10020007
USGS	06042600	Madison River at Three Forks MT	ST	45.901317	-111.5255246	U	NAD83	 4050	 10	NGVD29	10020007
USGS	06043000	Taylor Creek near Grayling MT	ST	45.0708972	-111.2051694	1	NAD83	 6600	100	NGVD29	10020008
USGS	06043120	Gallatin River above Deer Creek, near Big Sky, MT	ST	45.29727778	-111.2113917	1	NAD83	 5875	 20	NAVD88	10020008
USGS	06043200	Storm Castle Creek near Gallatin Gateway, MT	ST	45.4414	-111.2066972	1	NAD83	 5400	100	NGVD29	10020008
USGS	06043300	Logger Creek near Gallatin Gateway MT	ST	45.45395	-111.2449	1	NAD83	 5340	 10	NGVD29	10020008
USGS	06043500	Gallatin River near Gallatin Gateway, MT	ST	45.4973	-111.2707083	1	NAD83	 5167.67	.01	NGVD29	10020008
USGS	06044000	Gallatin River near Salesville MT	ST	45.54052778	-111.2341667	1	NAD83	 5050	 10	NGVD29	10020008
USGS	06044100	Wilson Cr nr Gallatin Gateway MT	ST	45.5309222	-111.1796417	1	NAD83				10020008
USGS	06044200	West Fork Wilson Creek nr Gallatin Gateway MT	ST	45.5179847	-111.193841	U	NAD83				10020008
USGS	06044300	Big Bear Creek near Gallatin Gateway MT	ST	45.54298516	-111.1410614	U	NAD83				10020008
USGS	06044400	Little Bear Cr nr Gallatin Gateway MT	ST	45.5388183	-111.1632844	U	NAD83				10020008
USGS	06044500	South Cottonwood Cr nr Gallatin Gateway MT	ST	45.53881895	-111.0882816	U	NAD83	 5689.5	 .1	NGVD29	10020008
USGS	06045000	Gallatin River at Axtell Br nr G. Gateway MT	ST	45.62354015	-111.2049531	U	NAD83	 4815.71	.01	NGVD29	10020008
USGS	06045200	Fish Creek near Gallatin Gateway MT	ST	45.62726667	-111.2172972	1	NAD83				10020008
USGS	06045300	Yellow Dog Creek near Belgrade MT	ST	45.68748056	-111.2650389	1	NAD83				10020008
USGS	06045350	Godfrey Creek near Belgrade MT	ST	45.7432611	-111.3019556	1	NAD83				10020008
USGS	06045400	Baker Cr nr Manhattan MT	ST	45.8596506	-111.2994028	U	NAD83				10020008
USGS	06045500	Gallatin River near Belgrade MT	ST	45.7429844	-111.2257879	U	NAD83	 4496.1	 .1	NGVD29	10020008
USGS	06046000	Gallatin River near Manhattan MT	ST	45.82492849	-111.2716236	U	NAD83	 4291.4	 .1	NGVD29	10020008
USGS	06046100	Ridgley Cr nr Manhattan MT	ST	45.8499284	-111.2827353	U	NAD83				10020008
USGS	06046200	Gallatin R ab Camp Cr nr Manhattan MT	ST	45.86020619	-111.2907913	U	NAD83	 4240	 10	NGVD29	10020008
USGS	06046300	Camp Creek near Belgrade MT	ST	45.7152063	-111.3549603	U	NAD83				10020008
USGS	06046400	Randall Creek nr Manhattan MT	ST	45.8602972	-111.3068056	1	NAD83				10020008
USGS	06046500	Rocky Creek near Bozeman MT	ST	45.64362778	-110.9265583	1	NAD83	 4980	 10	NGVD29	10020008
USGS	06046520	Unnamed Creek near Bozeman MT	ST	45.66641389	-110.9816861	1	NAD83	 4900	100	NGVD29	10020008
USGS	06046700	Pitcher Creek near Bozeman MT	ST	45.654875	-110.9426111	1	NAD83	 5040	 10	NGVD29	10020008
USGS	06047000	Bear Canyon Creek near Bozeman, MT	ST	45.62406667	-110.9348667	1	NAD83	 5183.4	 .1	NGVD29	10020008
USGS	06047500	Bozeman Creek near Bozeman MT	ST	45.5777084	-111.0216125	U	NAD83	 5351	  1	NGVD29	10020008
USGS	06048000	East Gallatin River at Bozeman MT	ST	45.7005361	-111.0292667	1	NAD83	 4701.6	 .1	NGVD29	10020008
