#
#
# US Geological Survey
# retrieved: 2023-05-15 17:19:23 -04:00	(caas01)
#
# The Site File stores location and general information about groundwater,
# surface water, and meteorological sites
# for sites in USA.
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://waterservices.usgs.gov/rest/Site-Service.html
#
# Contact:   gs-w_support_nwisweb@usgs.gov
#
# The following selected fields are included in this output:
#
#  agency_cd       -- Agency
#  site_no         -- Site identification number
#  station_nm      -- Site name
#  site_tp_cd      -- Site type
#  dec_lat_va      -- Decimal latitude
#  dec_long_va     -- Decimal longitude
#  coord_acy_cd    -- Latitude-longitude accuracy
#  dec_coord_datum_cd -- Decimal Latitude-longitude datum
#  alt_va          -- Altitude of Gage/land surface
#  alt_acy_va      -- Altitude accuracy
#  alt_datum_cd    -- Altitude datum
#  huc_cd          -- Hydrologic unit code
#
agency_cd	site_no	station_nm	site_tp_cd	dec_lat_va	dec_long_va	coord_acy_cd	dec_coord_datum_cd	alt_va	alt_acy_va	alt_datum_cd	huc_cd
USGS	10047000	MONTPELIER CREEK NR MONTPELIER ID	ST	42.34277778	-111.176111	S	NAD83	 6427.46	.01	NGVD29	16010201
USGS	10047500	MONTPELIER CR AT IRRIG. WEIR, NR MONTPELIER, ID	ST	42.3296506	-111.2374243	F	NAD83	 6210.00	 20	NGVD29	16010201
USGS	10054600	ST. CHARLES CREEK ABV DIV NEAR ST. CHARLES, ID	ST	42.10965114	-111.459098	F	NAD83	 6220.00	 20	NGVD29	16010201
USGS	10055500	BEAR LAKE AT LIFTON NEAR ST. CHARLES, ID	LK	42.121042	-111.3152035	S	NAD83	 5900.00	.10	NGVD29	16010201
USGS	10058500	BLOOMINGTON CREEK NR BLOOMINGTON ID	ST	42.1872222	-111.4447222	F	NAD83	 6140.	20.	NGVD29	16010201
USGS	10058600	BLOOMINGTON CREEK AT BLOOMINGTON ID	ST	42.18527778	-111.4308333	S	NAD83	 6070.	20.	NGVD29	16010201
USGS	10059500	BEAR LAKE OUTLET CANAL NR PARIS ID	ST-CA	42.2165949	-111.3438159	1	NAD83	 5912.60	.01	NGVD29	16010201
USGS	10060500	PARIS CREEK NR PARIS ID	ST	42.21194444	-111.45	S	NAD83	 6270	 10	NGVD29	16010201
USGS	10063000	MILL CREEK NR LIBERTY ID	ST	42.33444444	-111.4897222	S	NAD83	 6290.	20.	NGVD29	16010201
USGS	10064500	NORTH CREEK NEAR LIBERTY, ID	ST	42.3922222	-111.5	S	NAD83				16010201
USGS	10068500	BEAR RIVER AT PESCADERO ID	ST	42.4015929	-111.356875	F	NAD83	5909.85	.19	NAVD88	16010201
USGS	10069000	GEORGETOWN CREEK BEL LITTLE RIGHT HAND FORK	ST	42.4957596	-111.315764	F	NAD83	 6350.	20.	NGVD29	16010201
USGS	10070500	GEORGETOWN CREEK BL DIV AT GEORGETOWN ID	ST	42.4777033	-111.3715994	F	NAD83				16010201
USGS	10071500	SKINNER CREEK NR NOUNAN ID	ST	42.4747222	-111.4644444	S	NAD83	 6100.	20.	NGVD29	16010201
USGS	10072000	STAUFFER CREEK NR NOUNAN ID	ST	42.4725	-111.4194444	S	NAD83	 5900.	20.	NGVD29	16010201
USGS	10072800	EIGHTMILE CREEK NR SODA SPRINGS ID	ST	42.53666667	-111.573611	S	NAD83	 6170.	20.	NGVD29	16010201
USGS	10074500	BAILEY CREEK BL DIV NR SODA SPRINGS ID	ST	42.61381037	-111.5716111	F	NAD83				16010201
USGS	10075000	BEAR RIVER AT SODA SPRINGS ID	ST	42.61381026	-111.583556	1	NAD83	 5760.	20.	NGVD29	16010201
USGS	10076400	SODA CREEK AT FIVEMILE MEADOWS NR SODA SPRINGS ID	ST	42.7286111	-111.6166667	S	NAD83	 5980.	20.	NGVD29	16010201
USGS	10076500	SODA CREEK AT LAU RANCH NR SODA SPRINGS ID	ST	42.7283333	-111.6172222	S	NAD83	 5980	 10	NGVD29	16010201
USGS	10077000	SODA CREEK NR SODA SPRINGS ID	ST	42.7097222	-111.6208333	S	NAD83	 5960.	20.	NGVD29	16010201
USGS	10077300	SODA CANAL NR SODA SPRINGS ID	ST-CA	42.687976	-111.6091139	F	NAD83				16010201
USGS	10077400	SODA CREEK AB MONSANTO OUTFALL NR SODA SPRINGS ID	ST	42.67686506	-111.6018912	F	NAD83				16010201
USGS	10077450	SODA CREEK AT SODA SPRINGS ID	ST	42.66436518	-111.6016132	F	NAD83				16010201
USGS	10077580	SODA CANAL NR ALEXANDER ID	ST-CA	42.6349196	-111.7646746	F	NAD83				16010202
USGS	10079500	BEAR RIVER AT ALEXANDER ID	ST	42.64492008	-111.6982833	1	NAD83	 5650.	20.	NGVD29	16010202
USGS	10079710	TURNER CANAL AT TURNER ID	ST-CA	42.58797508	-111.8291207	F	NAD83				16010202
USGS	10079720	BENCH CANAL NR NITER ID	ST-CA	42.4471436	-111.7257823	F	NAD83				16010202
USGS	10080000	BEAR RIVER BELOW GRACE DAM, NEAR GRACE, ID	ST	42.5863091	-111.7316174	F	NAD83				16010202
USGS	10080050	BLACK CANYON TROUT FARM NR GRACE ID	ST	42.56	-111.8013889	S	NAD83				16010202
USGS	10080100	BEAR RIVER AB GRACE POWER PLANT NR TURNER ID	ST	42.53880896	-111.7966193	F	NAD83				16010202
USGS	10080450	WHISKEY SPRINGS CREEK NR LAGO ID	ST	42.4488103	-111.7232822	F	NAD83				16010202
USGS	10081600	TROUT CREEK AT THATCHER ID	ST	42.4110328	-111.7257818	F	NAD83				16010202
USGS	10083200	BEAR RIVER AT CLEVELAND ID	ST	42.3471446	-111.7160582	F	NAD83				16010202
USGS	10084000	COTTONWOOD CREEK NR SWAN LAKE ID	ST	42.3761111	-111.9116667	S	NAD83	 5950.	20.	NGVD29	16010202
USGS	10084500	COTTONWOOD CREEK NR CLEVELAND ID	ST	42.33194444	-111.7747222	S	NAD83	 5150.	20.	NGVD29	16010202
USGS	10086000	ONEIDA NARROWS RESERVOIR AT ONEIDA, ID	LK	42.2760338	-111.7496704	S	NAD83				16010202
USGS	10086500	BEAR RIVER BL UPL TAILRACE AT ONEIDA ID	ST	42.26658945	-111.7518926	1	NAD83	 4800.	20.	NGVD29	16010202
USGS	10087500	MINK CREEK BL DRY FORK NR MINK CREEK ID	ST	42.25416667	-111.6772222	S	NAD83	 5300.	20.	NGVD29	16010202
USGS	10087790	BIRCH CREEK SPRINGS BLW DIV PIPE NR MINK CREEK, ID	ST	42.21659069	-111.700778	M	NAD83				16010202
USGS	10087900	MINK CREEK AT MINK CREEK ID	ST	42.2297222	-111.7266667	S	NAD83				16010202
USGS	10088100	TWIN LAKES INLET CANAL NR CLIFTON ID	ST-CA	42.18881126	-111.9452324	F	NAD83				16010202
USGS	10088200	TWIN LAKES OUTLET CANAL AT DAYTON ID	ST-CA	42.10825666	-111.9730099	F	NAD83				16010202
USGS	10088520	PRESTON-RIVERDALE & MINK CREEK CANAL NR PRESTON ID	ST-CA	42.156035	-111.8224495	F	NAD83				16010202
USGS	10089500	MINK CREEK NR MINK CREEK ID	ST	42.20277778	-111.7619444	S	NAD83	 4750.	20.	NGVD29	16010202
USGS	10090500	BEAR RIVER NR PRESTON ID	ST	42.16777778	-111.8502778	S	NAD83	 4524.80	.01	NGVD29	16010202
USGS	10090800	BATTLE CREEK TRIB NR TREASURETON ID	ST	42.27769999	-111.8146729	F	NAD83	 5180.	20.	NGVD29	16010202
USGS	10090850	BATTLE CREEK TRIB AT HWY 34 XING NR TREASURETON ID	ST	42.2677	-111.8243954	S	NAD83				16010202
USGS	10091100	BATTLE CREEK AT MOUTH NR PRESTON ID	ST	42.1461111	-111.9138889	S	NAD83				16010202
USGS	10091130	SWAN LAKE CREEK NR SWAN LAKE ID	ST	42.3418648	-111.9855132	F	NAD83	 5090.	20.	NGVD29	16010202
USGS	10091200	DEEP CREEK NR CLIFTON ID	ST	42.1986111	-111.9863889	S	NAD83	 4705.	20.	NGVD29	16010202
USGS	10091250	DEEP CREEK AT MOUTH NR PRESTON ID	ST	42.1208333	-111.931111	S	NAD83				16010202
USGS	10091500	BEAR RIVER NR WESTON ID	ST	42.0304805	-111.921618	F	NAD83	 4430.	20.	NGVD29	16010202
USGS	10092700	BEAR RIVER AT IDAHO-UTAH STATE LINE	ST	42.0129808	-111.92134	F	NAD83	 4420.00	 20	NGVD29	16010202
USGS	10093000	CUB RIVER NR PRESTON ID	ST	42.14027778	-111.6913889	S	NAD83	 5285.10	.01	NGVD29	16010202
USGS	10095600	CUB RIVER CANAL ABV SUGAR FACTORY NR PRESTON, ID	ST-CA	42.0665918	-111.8466159	F	NAD83				16010202
USGS	10095700	CUB RIVER CANAL BELOW WORM CREEK NEAR PRESTON, ID	ST-CA	42.0707584	-111.8480049	F	NAD83				16010202
USGS	10095800	WEST BRANCH CUB RIVER CANAL NEAR FAIRVIEW, ID	ST-CA	41.9988144	-111.9149506	F	NAD83				16010202
USGS	10096000	CUB RIVER AB MAPLE CREEK NR FRANKLIN ID	ST	42.0472222	-111.7897222	S	NAD83	 4500.	20.	NGVD29	16010202
USGS	10096500	MAPLE CREEK NR FRANKLIN ID	ST	42.0372222	-111.7538889	S	NAD83	 4850.	20.	NGVD29	16010202
USGS	10098000	CUB RIVER AT FRANKLIN, ID	ST	42.0749258	-111.7591129	F	NAD83	 4630.00	 20	NGVD29	16010202
USGS	10098515	NORTH PRESTON-WHITNEY CANAL NR PRESTON ID	ST-CA	42.11742384	-111.9007852	F	NAD83				16010202
USGS	10098600	WORM CREEK ABOVE TREATMENT PLANT NEAR PRESTON, ID	ST	42.0763138	-111.8521718	F	NAD83	 4600.00	 20	NGVD29	16010202
USGS	10098700	WORM CREEK BELOW SUGAR FACTORY NEAR PRESTON, ID	ST	42.06659179	-111.8493938	F	NAD83	 4590.00	 20	NGVD29	16010202
USGS	10098800	WORM CREEK NEAR FAIRVIEW, ID	ST	42.00409277	-111.8507818	F	NAD83	 4495.00	 20	NGVD29	16010202
USGS	10118200	MALAD RIVER BEL MALAD SPRINGS NR MALAD ID	ST	42.2210305	-112.3652471	F	NAD83				16010204
USGS	10118500	WRIGHT CREEK NR DANIELS ID	ST	42.4	-112.3975	S	NAD83	 5410.	20.	NGVD29	16010204
USGS	10119000	LITTLE MALAD RIVER AB ELKHORN RES NR MALAD CITY ID	ST	42.3365842	-112.4402506	S	NAD83	 5050.	20.	NGVD29	16010204
USGS	10120000	LTL MALAD RIVER BL ELKHORN RES NR MALAD CITY ID	ST	42.3068625	-112.4135828	F	NAD83	 4970.	20.	NGVD29	16010204
USGS	10120350	LTL MALAD RIVER AB ST JOHNS CANAL NR MALAD CITY ID	ST	42.24158589	-112.3549692	F	NAD83				16010204
USGS	10120400	ST JOHNS CANAL NR MALAD CITY ID	ST-CA	42.2360305	-112.336913	F	NAD83				16010204
USGS	10120500	LTL MALAD R BL SAND RIDGE DAM SITE NR MALAD CITY	ST	42.20019769	-112.3266345	F	NAD83	 4560.	20.	NGVD29	16010204
USGS	10120700	MALAD RIVER NR MALAD CITY ID	ST	42.15686508	-112.3035777	F	NAD83				16010204
USGS	10121500	MALAD RIVER BEL SPRINGS, NEAR MALAD CITY, ID	ST	42.2165861	-112.3674694	F	NAD83	 4700.00	 20	NGVD29	16010204
USGS	10122000	MALAD RIVER NEAR SAMARIA, ID	ST	42.133254	-112.334134	F	NAD83	 4420.00	 20	NGVD29	16010204
USGS	10122500	DEVIL CREEK AB CAMPBELL CREEK NR MALAD CITY ID	ST	42.30444444	-112.2027778	S	NAD83	 5150.	20.	NGVD29	16010204
USGS	10123000	DEVIL CREEK AB EVANS DIVIDERS NR MALAD CITY ID	ST	42.2508333	-112.2202778	S	NAD83	 4900.	20.	NGVD29	16010204
USGS	10123500	DEVIL CREEK NR MALAD CITY ID	ST	42.21658665	-112.2841334	S	NAD83	 4695.	20.	NGVD29	16010204
USGS	10124000	DEEP CREEK AB THIRD CREEK NR MALAD CITY ID	ST	42.1943655	-112.1480174	F	NAD83	 5320.	20.	NGVD29	16010204
USGS	10124500	THIRD CREEK NR MALAD CITY ID	ST	42.19186558	-112.1402393	F	NAD83	 5370.	20.	NGVD29	16010204
USGS	10124600	DEEP CREEK RES NR MALAD CITY ID	ST	42.21027778	-112.1713889	S	NAD83				16010204
USGS	10125000	DEEP CREEK BL FIRST CREEK NR MALAD CITY ID	ST	42.2140873	-112.1757964	F	NAD83	 5074.	20.	NGVD29	16010204
USGS	10125080	DEEP CREEK NR MALAD CITY ID	ST	42.22630904	-112.2341318	F	NAD83				16010204
USGS	10125100	CROTHERS RES AT MALAD CITY ID	ST	42.2038092	-112.2571879	F	NAD83				16010204
USGS	10125200	MALAD RIVER NR WOODRUFF ID	ST	42.0860331	-112.2507973	F	NAD83				16010204
USGS	10125300	MALAD RIVER ABOVE WOODRUFF HOT SPRING, ID	ST	42.05844444	-112.2447222	5	NAD83	 4380	 5.	NGVD29	16010204
USGS	10125500	MALAD RIVER AT WOODRUFF ID	ST	42.0297222	-112.2295833	S	NAD83	4366.79	.12	NAVD88	16010204
USGS	10172970	ROCK CREEK NR HOLBROOK ID	ST	42.22388889	-112.73	S	NAD83	 5000.	20.	NGVD29	16020309
USGS	12305400	BOULDER CREEK ABV CABIN CREEK NR LEONIA ID	ST	48.5547222	-116.2291667	S	NAD83				17010104
USGS	12305500	BOULDER CREEK NR LEONIA ID	ST	48.59827328	-116.0926855	F	NAD83	 2600.	20.	NGVD29	17010104
USGS	12305600	BOULDER CREEK AT MOUTH NR LEONIA, ID	ST	48.62482778	-116.0528306	1	NAD83	 1810	1.6	NAVD88	17010104
USGS	12305710	KINGSLEY CR AT ID-MT BORDER NR HERMAN LAKE ID	ST	48.71277778	-116.0469444	S	NAD83				17010104
USGS	12305730	CURLEY CREEK NR HERMAN LAKE ID	ST	48.69888889	-116.05	S	NAD83				17010104
USGS	12306000	KOOTENAI RIVER AT KATKA ID	ST	48.7022222	-116.1383333	S	NAD83	 1700.10	.01	NGVD29	17010104
USGS	12306500	MOYIE RIVER AT EASTPORT ID	ST	48.99916667	-116.1797222	1	NAD83	2623.96	.58	NAVD88	17010105
USGS	12306800	ROUND PRAIRIE CREEK NR EASTPORT ID	ST	48.965785	-116.2052002	F	NAD83				17010105
USGS	12307000	MOYIE RIVER AT SNYDER ID	ST	48.8833333	-116.1697222	S	NAD83	 2473.	20.	NGVD29	17010104
USGS	12307400	SKIN CREEK AT EILEEN ID	ST	48.7711111	-116.1405556	S	NAD83				17010105
USGS	12307500	MOYIE RIVER AT EILEEN ID	ST	48.77410858	-116.1582512	F	NAD83	 2124.50	.01	NGVD29	17010105
USGS	12307750	MOYIE RIVER NR MOUTH NR MOYIE SPRINGS ID	ST	48.7195722	-116.1879444	1	NAD83	 1776	 10	NAVD88	17010104
USGS	12308000	KOOTENAI RIVER BEL MOYIE RIVER NR BONNERS FERRY ID	ST	48.70055556	-116.1966667	S	NAD83	1649.49	.14	NAVD88	17010104
USGS	12308500	KOOTENAI R AT CROSSPORT NR BONNERS FERRY, ID	ST	48.70166667	-116.2425	S	NAD83	 1700	 1.	NAVD88	17010104
USGS	12309000	COW CREEK NR BONNERS FERRY ID	ST	48.67416667	-116.2558333	S	NAD83	 1830.	20.	NGVD29	17010104
USGS	12309200	FRY CREEK NR BONNERS FERRY ID	ST	48.7110489	-116.2593632	F	NAD83				17010104
USGS	12309490	KOOTENAI RIVER BEL FRY CR NR BONNERS FERRY ID	ST	48.69805556	-116.303611	S	NAD83				17010104
USGS	12309500	KOOTENAI RIVER AT BONNERS FERRY ID	ST	48.69805556	-116.3125	1	NAD83	 1700.	20.	NGVD29	17010104
USGS	12310000	KOOTENAI RIVER NEAR BONNERS FERRY ID	ST	48.69888889	-116.3455556	S	NAD83	 1700.00	.01	NGVD29	17010104
USGS	12310100	KOOTENAI RIVER @ TRIBAL HATCHERY NR BONNERS FERRY	ST	48.70527778	-116.3697222	S	NAD83	 1699.88	.01	NAVD88	17010104
USGS	12310800	TRAIL CREEK AT NAPLES ID	ST	48.57437818	-116.3899173	F	NAD83	 2050.	20.	NGVD29	17010104
USGS	12311000	DEEP CREEK AT MORAVIA ID	ST	48.63021257	-116.3871424	S	NAD83	 1800.	20.	NGVD29	17010104
USGS	12311500	SNOW CREEK NR MORAVIA ID	ST	48.6644444	-116.4088889	S	NAD83	 1800.	20.	NGVD29	17010104
USGS	12312000	CARIBOU CREEK NR MORAVIA ID	ST	48.65888889	-116.4041667	S	NAD83	 1805.	20.	NGVD29	17010104
USGS	12312050	SNOW CREEK (BLW CARIBOU CREEK) NR BONNERS FERRY ID	ST	48.6636111	-116.4019444	S	NAD83				17010104
USGS	12312100	DEEP CREEK ABV FISH CR SLOUGH NR BONNERS FERRY ID	ST	48.685	-116.3994444	S	NAD83				17010104
USGS	12312300	DRAIN FOR DIKING DIST NO.1 NR BONNERS FERRY ID	ST	48.69993609	-116.384368	F	NAD83				17010104
USGS	12312400	DEEP CREEK ABV MOUTH NR BONNERS FERRY ID	ST	48.7054917	-116.3843684	F	NAD83				17010104
USGS	12313000	MYRTLE CREEK NR BONNERS FERRY ID	ST	48.7072222	-116.4166667	S	NAD83	 1785.	20.	NGVD29	17010104
USGS	12313050	MYRTLE CREEK ABV CASCADE CREEK NR BONNERS FERRY ID	ST	48.70826916	-116.4177033	F	NAD83				17010104
USGS	12313200	CASCADE CREEK NR BONNERS FERRY ID	ST	48.7249361	-116.4177042	F	NAD83				17010104
USGS	12313300	MYRTLE CREEK ABV MOUTH NR BONNERS FERRY ID	ST	48.7332697	-116.4121488	F	NAD83				17010104
USGS	12313350	DRAIN FOR DIKING DIST NO.11 NR BONNERS FERRY ID	ST	48.76354909	-116.3724259	F	NAD83				17010104
USGS	12313400	BUTTON CREEK NR BONNERS FERRY ID	ST	48.7777162	-116.4149279	F	NAD83				17010104
USGS	12313500	BALL CREEK NR BONNERS FERRY ID	ST	48.79388889	-116.415	S	NAD83	 1820.	20.	NGVD29	17010104
USGS	12313600	KOOTENAI RIVER BEL BALL CR NR BONNERS FERRY ID	ST	48.7883333	-116.4002778	S	NAD83				17010104
USGS	12313695	FLEMING CREEK NR COPELAND ID	ST	48.7833333	-116.3702778	5	NAD83	 1770	1.6	NAVD88	17010104
USGS	12314000	KOOTENAI R AT KLOCKMANN RANCH NR BONNERS FERRY ID	ST	48.79382868	-116.381871	F	NAD83	1650.13	.39	NAVD88	17010104
USGS	12314200	DIKING DISTRICT NO.12 NR BONNERS FERRY ID	ST	48.5182661	-116.385192	F	NAD83				17010104
USGS	12315200	ROCK CREEK NR COPELAND ID	ST	48.8449431	-116.3732601	F	NAD83	 1760.	20.	NGVD29	17010104
USGS	12315400	TROUT CREEK NR COPELAND ID	ST	48.8310527	-116.4432629	S	NAD83	 1965.	20.	NGVD29	17010104
USGS	12315401	INFLOW TO KOOTENAI RIVER - BRANCH 1	ST	48.8321641	-116.4204842	F	NAD83	 1965.	20.	NGVD29	17010104
USGS	12315445	FARNHAM CREEK AT HIGHWAY BRIDGE NR COPELAND ID	ST	48.85466548	-116.4277069	F	NAD83				17010104
USGS	12315450	FARNHAM CREEK NR COPELAND ID	ST	48.849943	-116.4177065	F	NAD83				17010104
USGS	12316300	FISHER CREEK NR COPELAND ID	ST	48.8805004	-116.4360408	F	NAD83				17010104
USGS	12316800	MISSION CREEK NR COPELAND ID	ST	48.93161545	-116.3343706	F	NAD83	 2814.50	.01	NGVD29	17010104
USGS	12316801	INFLOW TO KOOTENAI RIVER - BRANCH 2	ST	48.93161545	-116.3343706	F	NAD83	 2814.50	.01	NGVD29	17010104
USGS	12317000	MISSION CREEK AT COPELAND ID	ST	48.89416667	-116.3816667	S	NAD83	 1773.	20.	NGVD29	17010104
USGS	12317500	BRUSH CREEK NR COPELAND ID	ST	48.88050087	-116.3760384	S	NAD83	 1762.	20.	NGVD29	17010104
USGS	12317600	DIKING DISTRICT NO.4 NR COPELAND ID	ST	48.8827099	-116.874673	F	NAD83				17010215
USGS	12317700	MISSION CREEK ABV MOUTH NR COPELAND ID	ST	48.89993146	-116.9121754	F	NAD83				17010215
USGS	12318500	KOOTENAI RIVER NR COPELAND ID	ST	48.905	-116.4019444	S	NAD83	1703.86	.10	NAVD88	17010104
USGS	12318501	KOOTENAI RIVER SLOPE/COMBINATION	ST	48.9957857	-116.4177078	F	NAD83				17010104
USGS	12318800	ENEAS CREEK NR BONNERS FERRY ID	ST	48.94161559	-116.4177073	F	NAD83				17010104
USGS	12319500	PARKER CREEK NR COPELAND ID	ST	48.9183333	-116.4933333	S	NAD83	 1860.	20.	NGVD29	17010104
USGS	12319501	INFLOW TO KOOTENAI RIVER - BRANCH 4	ST	48.9166134	-116.5010437	F	NAD83	 1860.	20.	NGVD29	17010104
USGS	12319550	PARKER CREEK AT HIGHWAY BRIDGE NR COPELAND ID	ST	48.91828027	-116.49271	F	NAD83				17010104
USGS	12319600	PARKER CREEK AT MOUTH NR COPELAND ID	ST	48.92494747	-116.4788207	F	NAD83				17010104
USGS	12319900	DRAIN FOR DIKING DISTRICT NO.6 NR PORTHILL ID	ST	48.96161658	-116.4732652	F	NAD83				17010104
USGS	12320300	DRAIN FOR DIKING DISTRICT NO.10 NR PORTHILL ID	ST	48.9591154	-116.5268788	F	NAD83				17010104
USGS	12320500	LONG CANYON CREEK NR PORTHILL ID	ST	48.9505034	-116.5360459	F	NAD83	 1830.	20.	NGVD29	17010104
USGS	12320700	SMITH CREEK BL DIVERSION NR PORTHILL ID	ST	48.92966487	-116.6571636	S	NAD83	 3460	  1	NGVD29	17010104
USGS	12320850	UPPER COW CREEK TRIBUTARY TO COW CREEK	ST	48.91660767	-116.684387	F	NAD83				17010104
USGS	12320900	COW CREEK TRIBUTARY TO SMITH CREEK	ST	48.91688545	-116.6846649	F	NAD83				17010104
USGS	12320950	SMITH CREEK TRIBUTARY TO KOOTENAI RIVER	ST	48.93327105	-116.8010602	F	NAD83				17010104
USGS	12321000	SMITH CREEK NR PORTHILL ID	ST	48.961059	-116.5566028	S	NAD83	 1770.	20.	NGVD29	17010104
USGS	12321001	INFLOW TO KOOTENAI RIVER - BRANCH 5	ST	48.961059	-116.5552138	F	NAD83	 1770.	20.	NGVD29	17010104
USGS	12321500	BOUNDARY CREEK NR PORTHILL ID	ST	48.9972222	-116.5691667	5	NAD83	1762.58	.40	NAVD88	17010104
USGS	12322000	KOOTENAI RIVER AT PORTHILL ID	ST	48.99638889	-116.5075	S	NAD83	 1700.	20.	NGVD29	17010104
USGS	12322001	KOOTENAI RIVER AT PORTHILL ID (TOTAL FLOW)	ST	48.9999522	-116.5038223	F	NAD83				17010104
USGS	12391950	CLARK FORK RIVER BELOW CABINET GORGE DAM ID	ST	48.08805556	-116.0727778	S	NAD83	2080.36	.34	NAVD88	17010213
USGS	12392000	CLARK FORK AT WHITEHORSE RAPIDS NR CABINET ID	ST	48.09166667	-116.1166667	1	NAD83	 2060.	20.	NGVD29	17010213
USGS	12392040	TWIN CREEK NEAR CABINET GORGE DAM ID	ST	48.0665915	-116.1176761	F	NAD83				17010213
USGS	12392050	CLARK FORK AT CLARK FORK ID	ST	48.13798238	-116.1801758	F	NAD83				17010213
USGS	12392100	TRAPPER CREEK NR CLARK FORK ID	ST	48.2657682	-116.1176694	F	NAD83	 2970.	20.	NGVD29	17010213
USGS	12392105	EF LIGHTNING CREEK NR BEE TOP MOUNTAIN ID	ST	48.2332676	-116.1010018	F	NAD83				17010213
USGS	12392120	EAST FORK CREEK NR CLARK FORK ID	ST	48.24160115	-116.1093352	F	NAD83				17010213
USGS	12392150	LIGHTNING CREEK NR CLARK FORK ID	ST	48.2165993	-116.1260037	F	NAD83				17010213
USGS	12392154	SPRING CREEK NEAR CLARK FORK, ID	ST	48.16159465	-116.1843418	S	NAD83				17010213
USGS	12392155	LIGHTNING CREEK AT CLARK FORK ID	ST	48.15166667	-116.1816667	F	NAD83	2099.32	.08	NAVD88	17010213
USGS	12392160	HALFWAY CREEK NR CLARK FORK ID	ST	48.08324337	-116.4676935	F	NAD83				17010214
USGS	12392162	GRANITE CREEK AT GRANITE ID	ST	48.08324697	-116.4010228	F	NAD83				17010214
USGS	12392165	SULLIVAN SPRING NR CLARK FORK ID	ST	48.08297548	-116.2843491	F	NAD83				17010214
USGS	12392199	HELLROARING CREEK NR COLBURN ID	ST	48.49409458	-116.576031	F	NAD83				17010214
USGS	12392200	PACK RIVER ABV CARIBOU CREEK NR COLBURN ID	ST	48.4665947	-116.5510299	F	NAD83				17010214
USGS	12392300	PACK RIVER NR COLBURN ID	ST	48.42	-116.5019444	5	NAD83	2080.08	.09	NAVD88	17010214
USGS	12392350	GROUSE CREEK NR COLBURN ID	ST	48.4073	-116.4373806	1	NAD83	 2149	4.3	NAVD88	17010214
USGS	12392390	PACK RIVER AB RAPID LIGHTNING CREEK NR COLBURN ID	ST	48.3643739	-116.4085216	F	NAD83				17010214
USGS	12392400	RAPID LIGHTNING CREEK NR SAMUELS ID	ST	48.38048626	-116.3635197	S	NAD83	 2330.	20.	NGVD29	17010214
USGS	12392450	RAPID LIGHTNING CREEK NR COLBURN ID	ST	48.3669444	-116.4019444	S	NAD83	 2100	 10	NGVD29	17010214
